SeriousDlqin2yrs;age;NumberOfTime30-59DaysPastDueNotWorse;DebtRatio;NumberOfTimes90DaysLate;NumberOfTime60-89DaysPastDueNotWorse;MonthlyIncome;NumberOfDependents
1;35;1;0.179071;2;1;4500.000000;3.000000
0;41;3;0.149471;1;1;3779.000000;2.000000
0;53;1;1076.000000;0;0;;0.000000
0;38;0;0.241353;0;0;9280.000000;3.000000
1;48;1;0.096814;3;0;7250.000000;2.000000
0;26;0;0.710110;0;0;820.000000;0.000000
0;35;0;0.281046;0;0;10250.000000;2.000000
1;52;0;0.749712;0;0;2600.000000;1.000000
0;61;0;0.762878;0;0;4600.000000;1.000000
1;73;0;0.020396;0;0;3333.000000;0.000000
0;40;0;0.407837;0;0;7936.000000;0.000000
0;82;0;0.009177;0;0;3050.000000;0.000000
1;80;0;0.331558;0;0;750.000000;0.000000
1;29;2;0.059543;1;2;1880.000000;0.000000
0;53;0;0.480881;0;0;14749.000000;2.000000
1;54;0;0.352146;0;0;1700.000000;0.000000
0;49;0;0.281578;0;0;5145.000000;0.000000
0;45;0;0.357949;0;0;7000.000000;0.000000
0;62;0;0.187152;0;0;9884.000000;2.000000
0;36;0;0.196151;0;0;1350.000000;2.000000
0;46;0;0.129609;0;0;8000.000000;2.000000
0;60;2;0.943875;0;1;11224.000000;2.000000
0;75;0;0.295823;0;0;13000.000000;1.000000
0;67;0;1915.000000;0;0;;1.000000
0;49;1;3995.000000;0;0;;0.000000
0;62;0;0.184004;0;0;3700.000000;0.000000
1;46;0;0.253949;0;0;5000.000000;0.000000
0;50;0;0.197600;0;0;10500.000000;0.000000
0;34;0;0.573199;0;0;1290.000000;0.000000
0;53;0;0.432467;0;0;5500.000000;1.000000
0;36;0;0.566143;0;0;10000.000000;0.000000
0;34;0;0.107330;0;0;4583.000000;0.000000
0;49;0;0.006199;0;0;5000.000000;0.000000
1;45;0;735.000000;1;1;;0.000000
1;63;1;2582.000000;0;0;;0.000000
1;28;0;0.267539;0;0;2750.000000;0.000000
0;60;2;0.328057;0;0;11308.000000;0.000000
0;67;0;0.238752;0;0;5000.000000;0.000000
0;26;0;0.000000;0;0;900.000000;0.000000
1;40;1;3483.000000;1;0;;
0;37;0;0.408994;0;0;3757.000000;1.000000
1;28;3;0.200000;0;1;3294.000000;0.000000
1;23;1;0.074324;0;0;1923.000000;0.000000
0;59;0;0.410051;0;0;15997.000000;1.000000
1;29;2;0.382430;0;0;1900.000000;1.000000
0;75;0;0.798539;1;0;2600.000000;0.000000
0;58;0;2831.000000;0;0;;
1;70;1;0.432950;3;0;12333.000000;0.000000
1;41;1;0.109160;3;2;5294.000000;4.000000
1;39;5;1.232553;1;2;5000.000000;1.000000
1;46;1;1806.000000;1;0;;0.000000
1;60;0;0.297702;1;1;1000.000000;0.000000
0;25;0;0.000000;1;0;2500.000000;0.000000
0;57;0;0.275273;0;0;2927.000000;0.000000
0;53;0;0.241776;0;0;10000.000000;2.000000
0;72;0;1178.000000;0;0;;0.000000
1;41;0;259.000000;2;2;;0.000000
0;50;0;0.303652;0;0;3750.000000;0.000000
0;31;1;0.013329;0;0;3300.000000;0.000000
0;51;0;0.013180;0;0;6600.000000;2.000000
0;69;0;0.019320;0;0;1500.000000;0.000000
1;57;0;2945.000000;0;0;0.000000;0.000000
0;47;0;0.426609;0;0;7350.000000;0.000000
0;44;0;0.307598;0;0;3250.000000;3.000000
0;52;0;0.344532;0;0;5833.000000;0.000000
0;51;1;0.043579;0;0;2156.000000;0.000000
0;48;0;1329.500000;0;0;1.000000;1.000000
0;63;0;0.374045;0;0;23833.000000;0.000000
0;68;0;0.412523;0;0;3800.000000;1.000000
1;30;0;0.024180;1;0;4300.000000;1.000000
0;52;2;0.403240;0;0;15000.000000;2.000000
0;62;0;0.000102;0;0;9832.000000;1.000000
0;46;0;0.286059;1;0;8700.000000;1.000000
0;78;0;0.060988;0;0;5000.000000;0.000000
0;61;0;0.521918;0;0;7550.000000;3.000000
0;46;0;0.342237;0;0;7000.000000;3.000000
0;29;1;0.000000;0;0;4966.000000;0.000000
0;28;0;0.026660;0;0;3750.000000;0.000000
0;76;0;0.085461;0;0;900.000000;0.000000
1;48;0;0.362923;0;0;4584.000000;0.000000
1;47;0;0.476470;0;0;11750.000000;2.000000
1;62;0;0.260352;0;0;2100.000000;0.000000
0;58;0;0.339103;0;0;7221.000000;2.000000
0;24;0;0.127574;0;0;1990.000000;0.000000
0;43;0;0.163059;0;0;9100.000000;2.000000
1;74;7;36.000000;0;0;;0.000000
0;38;0;0.210029;0;0;2432.000000;0.000000
0;56;0;0.104643;0;0;4500.000000;1.000000
0;52;2;0.496313;0;0;9763.000000;0.000000
0;71;0;0.563162;0;0;2833.000000;0.000000
0;64;0;0.150400;0;0;13370.000000;0.000000
0;65;0;0.238254;0;0;3000.000000;1.000000
1;32;0;0.276060;0;0;6110.000000;2.000000
0;42;0;0.242605;0;0;9533.000000;0.000000
1;46;2;0.122293;1;1;3000.000000;0.000000
0;54;0;0.222253;0;0;11000.000000;0.000000
0;50;2;0.238866;0;0;5500.000000;1.000000
1;43;0;0.196780;0;0;10000.000000;0.000000
0;65;0;1996.500000;0;0;1.000000;0.000000
0;34;0;0.401247;0;0;8500.000000;0.000000
0;57;0;0.440569;0;0;4500.000000;0.000000
0;43;0;0.423453;0;0;4800.000000;1.000000
0;69;2;2119.000000;0;0;;0.000000
0;37;3;0.347938;0;0;4290.000000;0.000000
0;27;0;0.205224;0;0;1875.000000;1.000000
1;41;1;0.329169;0;2;1600.000000;2.000000
1;37;1;0.914642;0;0;4650.000000;3.000000
0;72;0;1.452987;0;0;4200.000000;0.000000
0;56;0;1558.000000;0;0;;0.000000
0;57;0;1588.000000;0;0;;
0;45;1;0.200874;0;0;6635.000000;2.000000
1;67;0;0.446259;0;0;6000.000000;1.000000
0;44;0;0.295735;0;0;9166.000000;2.000000
1;52;2;0.279970;0;0;2685.000000;3.000000
0;36;0;362.000000;1;1;;0.000000
1;78;1;0.563146;0;0;3000.000000;0.000000
0;65;0;0.112370;0;1;10500.000000;1.000000
1;35;1;0.356215;0;0;3000.000000;0.000000
0;32;0;0.195894;0;0;11250.000000;0.000000
0;47;1;0.098240;1;0;4600.000000;1.000000
0;48;0;0.280083;0;0;8700.000000;0.000000
1;51;1;0.608785;0;1;8787.000000;2.000000
0;25;0;0.307482;0;0;1095.000000;0.000000
0;59;0;0.147070;0;0;17834.000000;0.000000
0;40;0;2291.000000;0;0;;1.000000
1;50;3;0.694834;0;0;5845.000000;2.000000
0;55;0;0.009221;0;0;9000.000000;0.000000
0;44;1;0.465482;1;0;6300.000000;2.000000
0;24;0;0.086517;0;0;3166.000000;0.000000
0;73;0;0.006246;0;0;1600.000000;0.000000
0;63;0;0.275326;0;0;1993.000000;0.000000
0;63;0;0.348984;0;0;5217.000000;0.000000
0;72;0;0.085248;0;0;4961.000000;0.000000
1;54;1;413.000000;0;0;;0.000000
0;44;0;0.187591;0;0;11700.000000;0.000000
0;58;0;0.039223;0;0;5200.000000;0.000000
1;24;1;0.227775;0;1;1900.000000;0.000000
1;57;0;0.473481;0;0;10595.000000;1.000000
1;25;0;0.000000;0;0;;1.000000
1;31;0;419.000000;4;2;;
0;65;0;0.210914;0;0;11800.000000;0.000000
1;31;0;0.417152;0;0;1200.000000;0.000000
0;59;0;2263.000000;0;0;;
0;45;0;0.723182;0;0;7000.000000;0.000000
0;65;0;0.094364;0;0;4630.000000;1.000000
0;79;0;60.000000;0;0;;0.000000
0;44;0;0.110263;0;0;11000.000000;0.000000
0;69;0;12.543714;0;0;1200.000000;1.000000
0;42;0;884.000000;0;0;;0.000000
1;33;2;0.500333;2;0;4500.000000;3.000000
0;61;0;0.884278;0;0;1710.000000;0.000000
1;53;0;0.810506;0;0;7366.000000;2.000000
0;27;0;964.000000;0;0;;0.000000
0;46;0;3966.000000;0;0;0.000000;2.000000
0;41;0;0.191085;0;0;7200.000000;0.000000
0;56;0;0.257873;0;0;5556.000000;0.000000
0;38;1;0.070796;0;0;20000.000000;1.000000
1;47;0;0.009561;0;1;2300.000000;0.000000
0;81;0;0.000000;0;0;;0.000000
0;32;0;0.000000;0;0;3200.000000;0.000000
0;89;0;9.000000;0;0;;0.000000
0;54;0;0.134530;0;0;6072.000000;1.000000
0;35;0;0.317105;0;0;3799.000000;2.000000
1;33;4;0.142010;2;0;5900.000000;0.000000
1;38;1;0.096029;1;0;7528.000000;4.000000
0;58;0;0.404478;0;0;11834.000000;0.000000
1;48;0;0.407869;1;0;2083.000000;3.000000
1;48;2;0.406283;1;1;2800.000000;0.000000
0;39;0;0.450532;0;0;4416.000000;1.000000
0;74;0;43.000000;0;0;;
1;45;0;0.540205;0;0;12000.000000;0.000000
0;30;0;0.529287;0;0;2833.000000;0.000000
0;83;0;19.000000;0;0;;0.000000
1;71;2;0.950508;2;0;6000.000000;0.000000
1;81;0;0.375050;1;0;2500.000000;0.000000
1;44;0;0.540592;0;0;6860.000000;0.000000
1;42;1;0.622811;2;0;2340.000000;1.000000
0;36;0;0.413984;0;0;12084.000000;4.000000
1;56;3;0.392174;0;1;5800.000000;0.000000
0;53;0;0.584598;0;0;5336.000000;0.000000
0;52;0;0.311261;0;0;11250.000000;0.000000
0;77;0;0.054278;0;0;8916.000000;0.000000
0;72;0;94.000000;0;0;;0.000000
0;70;0;0.452562;0;0;1970.000000;0.000000
0;58;0;58.000000;0;0;;
1;58;0;0.135550;0;0;2736.000000;0.000000
0;37;0;355.000000;0;0;;0.000000
0;28;1;0.200782;0;0;2300.000000;1.000000
1;54;1;1.263550;0;0;9261.000000;0.000000
1;54;3;1718.000000;9;7;;0.000000
1;55;1;1.390200;0;0;2244.000000;1.000000
0;59;0;0.344219;0;0;3000.000000;0.000000
0;33;0;0.200725;0;0;8000.000000;2.000000
1;63;0;0.739339;0;0;5416.000000;0.000000
0;54;0;0.491821;0;0;6540.000000;2.000000
0;39;0;0.407236;0;0;11000.000000;3.000000
0;56;0;0.164170;0;0;10080.000000;1.000000
0;57;0;0.614684;0;0;8675.000000;0.000000
1;34;1;0.241611;3;1;4916.000000;0.000000
1;42;0;0.000000;0;2;4000.000000;2.000000
0;41;0;0.672634;0;0;4300.000000;3.000000
0;30;0;0.691235;0;0;4300.000000;1.000000
1;48;1;1.687516;0;1;3900.000000;3.000000
0;54;0;0.144260;0;0;10896.000000;3.000000
0;77;0;0.005332;0;0;6000.000000;0.000000
1;47;5;0.487992;0;1;3122.000000;3.000000
0;41;0;0.091144;5;0;4256.000000;2.000000
1;70;0;2.000000;1;0;;
0;58;4;1.195652;0;0;2253.000000;0.000000
1;57;1;133.000000;1;0;;0.000000
1;57;5;0.714870;7;1;12951.000000;2.000000
0;45;0;27.000000;0;0;;0.000000
0;66;0;0.684864;0;0;2820.000000;0.000000
1;41;0;0.303195;0;0;4600.000000;1.000000
0;51;0;0.310302;0;0;7250.000000;2.000000
0;54;0;0.274545;0;0;3900.000000;1.000000
0;74;1;4.000000;0;0;;
0;41;0;0.000000;0;0;;0.000000
0;59;0;1743.000000;0;0;;0.000000
0;63;0;0.367139;0;0;2750.000000;0.000000
1;52;0;0.584523;0;0;6305.000000;0.000000
0;46;0;1994.000000;0;0;;0.000000
0;68;0;0.113146;0;0;22333.000000;0.000000
0;66;0;0.127245;0;0;3952.000000;0.000000
1;43;0;0.539717;0;1;8333.000000;1.000000
1;57;1;0.125969;0;0;4000.000000;5.000000
0;51;0;2627.000000;0;0;;0.000000
1;28;0;0.406601;0;0;3029.000000;0.000000
0;48;0;5483.000000;0;0;0.000000;0.000000
0;28;0;0.580916;0;0;1309.000000;0.000000
0;63;0;0.229714;0;0;4300.000000;0.000000
0;72;0;0.147160;0;0;4083.000000;2.000000
0;54;0;0.093039;0;0;10500.000000;0.000000
0;63;0;0.662905;0;0;3455.000000;0.000000
1;53;1;0.193602;2;0;4813.000000;1.000000
0;35;0;0.869255;0;0;5330.000000;0.000000
0;66;0;1866.000000;0;0;0.000000;0.000000
0;35;2;0.167050;0;0;5650.000000;1.000000
0;47;0;3243.000000;0;0;;0.000000
0;56;0;0.206717;0;0;4614.000000;0.000000
0;54;0;857.000000;0;0;;0.000000
0;52;0;0.152402;0;0;2289.000000;0.000000
1;45;0;2461.000000;1;0;;0.000000
1;44;0;0.967537;0;2;1416.000000;2.000000
0;54;0;0.378802;0;0;12000.000000;1.000000
1;33;1;0.948347;3;5;4626.000000;0.000000
0;51;0;0.222940;0;0;5108.000000;4.000000
1;50;0;0.409026;0;0;3500.000000;4.000000
1;42;0;0.016559;1;0;8333.000000;4.000000
0;34;0;0.253082;0;0;1540.000000;2.000000
0;76;0;0.000000;0;0;2000.000000;0.000000
0;51;0;0.258288;0;0;11099.000000;2.000000
1;34;0;177.000000;0;0;;0.000000
0;62;0;4143.000000;0;0;;0.000000
0;47;0;0.242725;0;0;7250.000000;2.000000
1;53;0;1.493728;0;0;5500.000000;0.000000
1;28;0;0.287600;0;0;4015.000000;0.000000
1;36;3;146.000000;1;0;;0.000000
1;37;2;598.000000;0;0;;1.000000
0;49;1;0.314114;0;0;6000.000000;3.000000
0;84;1;0.009471;0;0;3272.000000;0.000000
1;28;0;0.413590;0;0;20500.000000;1.000000
0;46;0;0.247944;0;0;4254.000000;0.000000
0;53;0;3648.000000;0;0;;0.000000
0;41;0;3318.000000;0;0;;1.000000
0;66;0;0.620952;0;0;4600.000000;0.000000
1;59;3;0.775678;5;2;11166.000000;0.000000
1;41;0;5655.000000;0;0;;1.000000
0;56;0;0.589235;0;0;6000.000000;1.000000
1;67;1;0.371314;0;0;2000.000000;0.000000
0;69;0;0.327074;0;0;3833.000000;1.000000
0;64;0;0.749305;0;0;6118.000000;0.000000
0;47;0;0.314773;0;0;5800.000000;2.000000
1;40;0;0.123688;0;0;10000.000000;0.000000
1;34;1;0.591411;1;1;3166.000000;2.000000
0;68;0;0.204265;0;0;3000.000000;0.000000
0;38;0;1.129948;0;0;2500.000000;2.000000
0;52;0;0.566371;0;0;9800.000000;3.000000
0;26;0;0.193903;3;1;2000.000000;0.000000
0;44;0;0.258440;0;0;8500.000000;0.000000
0;42;0;0.294895;0;0;6130.000000;3.000000
0;66;0;0.246588;0;0;17583.000000;1.000000
1;43;1;2887.000000;0;0;;0.000000
0;78;0;0.221823;0;0;1667.000000;0.000000
0;62;3;0.192545;0;0;3084.000000;0.000000
0;28;0;0.058439;2;0;2600.000000;2.000000
0;38;0;0.417170;0;0;2480.000000;1.000000
1;25;98;0.000000;98;98;;0.000000
0;35;0;0.678534;0;0;2892.000000;2.000000
0;49;0;2304.000000;0;0;;0.000000
1;56;0;1.522064;0;0;1336.000000;0.000000
0;39;0;0.401813;0;0;7500.000000;0.000000
0;29;0;0.077292;0;0;10000.000000;0.000000
1;33;1;0.208226;0;0;3500.000000;4.000000
0;40;0;0.735695;0;0;2935.000000;1.000000
0;41;0;0.730283;0;0;6250.000000;0.000000
0;61;0;0.463775;0;0;4333.000000;0.000000
0;53;0;0.322048;0;0;14000.000000;2.000000
0;68;0;0.376015;0;0;1600.000000;0.000000
1;40;6;0.659426;1;2;7733.000000;2.000000
0;38;0;0.000000;0;0;5600.000000;2.000000
0;48;1;0.240532;0;0;5333.000000;0.000000
0;67;0;0.085983;0;0;5000.000000;0.000000
0;72;0;0.028486;0;0;2000.000000;0.000000
0;26;0;0.106541;0;0;3500.000000;1.000000
1;68;0;0.495975;0;0;1614.000000;0.000000
0;75;0;0.009330;0;0;3000.000000;0.000000
1;24;98;0.000000;98;98;;0.000000
0;46;0;0.310552;0;0;7827.000000;3.000000
1;27;0;18.000000;1;0;;0.000000
0;49;2;0.214197;0;2;9705.000000;4.000000
0;68;0;1037.000000;0;0;;0.000000
0;30;0;0.896349;0;0;3916.000000;3.000000
1;50;0;0.134455;0;0;8500.000000;0.000000
1;48;0;0.198374;0;0;7500.000000;1.000000
1;61;4;0.337797;1;0;5600.000000;0.000000
1;42;0;1804.000000;1;1;;0.000000
0;64;0;0.228626;0;0;6783.000000;1.000000
0;37;0;0.421435;0;0;1100.000000;2.000000
1;62;0;0.171957;0;0;4000.000000;0.000000
0;62;0;0.755074;0;0;4335.000000;0.000000
0;56;0;0.667111;0;0;5250.000000;0.000000
0;52;0;0.194384;0;0;8724.000000;0.000000
0;66;0;121.000000;0;0;;0.000000
0;58;0;0.714205;0;0;8869.000000;2.000000
1;64;0;0.778148;0;0;4200.000000;1.000000
0;39;0;0.000000;0;0;4174.000000;0.000000
0;60;0;0.001212;0;0;3299.000000;0.000000
0;63;1;0.408243;0;1;6380.000000;0.000000
0;60;0;0.220942;0;0;3819.000000;0.000000
0;42;0;0.306321;0;0;1850.000000;2.000000
0;40;0;0.014925;0;0;200.000000;2.000000
1;34;1;984.000000;1;3;;2.000000
1;52;0;0.329283;1;0;3209.000000;2.000000
0;53;0;0.368358;0;0;5833.000000;0.000000
1;65;98;0.012215;98;98;1800.000000;0.000000
1;68;0;0.183967;3;0;5500.000000;0.000000
0;59;0;1.040107;0;0;5210.000000;0.000000
0;46;0;0.498826;0;0;11500.000000;3.000000
0;59;0;0.269033;0;0;12083.000000;0.000000
0;47;0;0.132889;0;0;2550.000000;0.000000
0;62;0;949.000000;0;0;;
0;31;0;0.235159;0;0;4800.000000;2.000000
0;46;1;0.370802;0;0;12000.000000;3.000000
1;38;1;0.346777;0;0;2900.000000;3.000000
1;43;0;0.127344;0;1;20000.000000;0.000000
1;44;1;0.104742;2;1;5250.000000;0.000000
1;58;0;80.000000;2;0;;0.000000
0;69;0;1287.000000;0;0;;0.000000
1;50;0;0.191391;1;1;1300.000000;2.000000
0;46;0;0.225605;0;0;6568.000000;2.000000
1;42;2;1.682057;7;1;1710.000000;3.000000
1;51;98;0.000000;98;98;800.000000;0.000000
0;48;0;0.473305;0;0;5000.000000;0.000000
1;34;0;0.647028;0;0;1900.000000;0.000000
1;49;3;0.952642;6;2;4750.000000;2.000000
1;28;1;556.000000;0;0;;0.000000
0;41;0;0.407917;0;0;4218.000000;0.000000
0;55;1;0.569320;0;0;4132.000000;0.000000
1;40;2;0.344280;0;0;11083.000000;2.000000
0;63;0;2578.000000;0;0;;0.000000
0;52;0;0.249821;0;0;5583.000000;1.000000
0;52;0;1.231449;0;0;2600.000000;0.000000
0;48;0;0.109189;0;0;2600.000000;0.000000
0;58;0;0.554013;0;0;3313.000000;0.000000
0;34;0;0.587365;0;0;2500.000000;0.000000
0;77;0;0.000000;0;0;;0.000000
1;30;0;0.005640;0;1;7800.000000;1.000000
1;57;9;1.012706;0;0;1573.000000;1.000000
0;48;0;983.000000;0;0;;0.000000
0;56;1;0.739066;0;0;4755.000000;0.000000
1;44;0;0.466583;3;0;1600.000000;1.000000
0;50;0;0.001926;0;0;5192.000000;0.000000
0;55;1;0.017403;0;0;3619.000000;0.000000
0;77;0;1161.000000;0;0;;1.000000
0;59;0;0.004615;0;0;9750.000000;0.000000
1;44;0;0.638909;0;0;7000.000000;1.000000
1;31;0;0.152089;0;0;2800.000000;2.000000
0;36;1;0.156091;2;0;3939.000000;1.000000
0;47;0;7638.000000;0;0;;2.000000
0;48;0;0.460908;0;0;9400.000000;1.000000
0;43;0;0.328208;0;0;2080.000000;0.000000
0;62;0;5376.000000;0;0;;0.000000
1;52;0;535.000000;0;0;;0.000000
1;41;2;0.145356;0;0;2400.000000;3.000000
0;42;0;2122.000000;0;0;;0.000000
0;57;0;0.141970;0;0;21250.000000;2.000000
1;42;1;0.380872;0;0;7067.000000;1.000000
1;45;1;0.215389;0;0;20000.000000;0.000000
0;72;0;0.004998;0;0;3000.000000;0.000000
0;41;0;0.000444;0;0;4500.000000;1.000000
1;57;3;14969.000000;1;2;0.000000;3.000000
0;27;0;0.152591;0;0;3125.000000;3.000000
0;72;0;0.131374;0;0;5000.000000;1.000000
0;52;0;0.146263;0;0;5578.000000;1.000000
0;55;0;1557.000000;0;0;;1.000000
0;68;0;0.016997;0;0;5000.000000;0.000000
1;25;0;292.000000;2;1;;0.000000
0;53;0;0.299078;0;0;9000.000000;2.000000
0;69;0;0.188934;0;0;10500.000000;0.000000
0;72;0;0.069018;0;0;3259.000000;0.000000
0;67;0;0.011354;0;0;5900.000000;0.000000
0;58;0;0.193472;0;0;4625.000000;0.000000
1;52;4;0.923659;1;1;3300.000000;2.000000
0;25;0;0.151881;0;0;3640.000000;0.000000
1;40;1;0.211965;0;0;6000.000000;0.000000
1;81;0;636.000000;0;0;;0.000000
0;55;0;0.000000;0;0;;4.000000
1;64;0;1.002320;0;0;12066.000000;0.000000
1;34;4;0.025020;1;0;3756.000000;1.000000
0;44;0;0.715129;0;0;2200.000000;0.000000
1;31;0;26.000000;7;0;;0.000000
0;48;2;2896.000000;0;0;;1.000000
0;36;0;0.484330;0;0;5200.000000;1.000000
1;58;0;0.023354;0;0;2140.000000;0.000000
1;31;4;0.854458;1;0;2500.000000;2.000000
1;26;1;0.130623;0;2;3000.000000;2.000000
0;86;0;0.014998;0;0;7000.000000;0.000000
1;56;0;0.080031;1;1;5147.000000;0.000000
1;34;1;0.139460;0;0;4330.000000;0.000000
1;53;3;1346.000000;0;0;;0.000000
0;87;0;0.002400;0;0;2916.000000;0.000000
0;63;0;0.012029;1;0;4488.000000;0.000000
0;86;0;8.000000;0;0;;0.000000
0;29;0;0.125519;0;0;4333.000000;0.000000
0;49;0;0.420848;0;0;5400.000000;2.000000
0;26;0;0.107557;0;1;2500.000000;0.000000
0;53;1;0.105787;0;0;5822.000000;1.000000
0;63;0;0.774690;0;0;5396.000000;0.000000
1;38;0;0.084112;0;0;4600.000000;0.000000
1;41;0;0.384560;0;0;8276.000000;3.000000
0;65;0;0.337016;0;0;10500.000000;0.000000
0;50;0;0.175364;0;0;42083.000000;2.000000
0;54;0;3637.000000;0;0;;1.000000
0;43;0;2590.000000;0;0;;0.000000
0;42;0;0.012107;0;0;825.000000;0.000000
0;65;0;0.304119;0;0;1140.000000;1.000000
0;33;0;241.000000;0;0;;0.000000
1;59;98;0.000000;98;98;2180.000000;0.000000
1;27;0;0.265306;0;0;2400.000000;0.000000
0;46;0;883.000000;0;0;;
0;63;0;595.000000;0;0;;0.000000
1;41;2;0.685650;0;0;3985.000000;2.000000
0;59;0;2244.000000;0;0;0.000000;0.000000
1;61;1;0.411303;1;2;3945.000000;0.000000
1;49;5;0.943098;1;1;4990.000000;3.000000
1;43;1;0.075413;0;0;7332.000000;0.000000
1;52;2;0.550931;0;1;8000.000000;0.000000
0;36;0;0.170745;0;0;7273.000000;2.000000
0;67;0;0.529256;0;0;6801.000000;3.000000
0;34;0;0.433184;0;0;13873.000000;5.000000
1;35;0;0.098361;5;0;2500.000000;2.000000
0;65;1;1.341915;0;0;4000.000000;0.000000
1;46;0;0.600690;0;0;4056.000000;2.000000
1;46;2;0.119018;1;0;10300.000000;2.000000
1;37;0;0.436531;2;1;2709.000000;1.000000
0;42;0;0.029384;0;0;4253.000000;3.000000
1;61;1;0.373851;0;0;7288.000000;0.000000
0;73;0;0.100838;0;0;13000.000000;1.000000
0;24;0;0.000000;0;0;820.000000;0.000000
1;79;1;0.041698;0;0;6666.000000;1.000000
0;54;0;0.310672;0;0;4000.000000;2.000000
0;53;0;829.000000;2;0;;0.000000
0;45;0;0.163449;0;0;13000.000000;2.000000
0;68;3;0.524299;0;1;9053.000000;0.000000
0;36;0;0.123983;0;0;2580.000000;2.000000
0;57;1;1.000000;0;0;2163.000000;0.000000
0;59;1;0.445216;0;0;9500.000000;0.000000
0;49;0;1.413549;0;0;5800.000000;4.000000
0;71;0;0.466186;0;0;7629.000000;0.000000
0;33;0;21.000000;0;0;;0.000000
0;53;0;0.397825;0;0;8000.000000;1.000000
1;25;0;990.000000;0;0;;0.000000
0;30;0;0.103311;0;0;2264.000000;1.000000
0;47;0;0.392313;0;0;10822.000000;3.000000
1;33;0;0.390732;0;0;8350.000000;1.000000
0;58;0;0.175565;0;0;5000.000000;0.000000
1;45;0;0.554904;0;0;5800.000000;0.000000
0;50;0;1.214732;0;0;800.000000;0.000000
0;59;1;0.151890;0;0;16083.000000;1.000000
0;27;1;0.207698;0;0;4000.000000;3.000000
1;48;1;0.096651;2;0;6000.000000;3.000000
1;39;2;0.525253;0;1;3167.000000;0.000000
1;35;1;0.186027;0;0;4751.000000;0.000000
0;56;0;0.389903;0;0;4000.000000;2.000000
0;62;0;0.191627;0;0;4800.000000;0.000000
1;29;0;0.101254;0;1;5500.000000;3.000000
0;59;0;0.272659;0;0;9300.000000;1.000000
0;41;0;0.566059;0;0;8166.000000;3.000000
0;52;0;3396.000000;0;0;;3.000000
0;39;0;0.264184;0;0;4000.000000;2.000000
0;90;0;1.000000;0;0;;
0;40;0;0.182401;0;0;12000.000000;1.000000
1;38;0;0.251992;0;0;6400.000000;4.000000
0;88;0;0.003332;0;0;2400.000000;0.000000
0;56;0;7193.000000;1;0;;0.000000
1;60;2;401.000000;1;0;;
1;43;1;0.026460;0;1;9334.000000;0.000000
0;38;0;0.532698;0;0;2201.000000;0.000000
0;80;0;0.004333;0;0;6000.000000;1.000000
0;32;3;0.907618;1;2;5000.000000;2.000000
0;70;0;1633.000000;0;0;;0.000000
0;27;0;0.174614;0;0;5955.000000;2.000000
1;34;1;0.136099;1;0;4988.000000;2.000000
0;27;0;0.751634;1;0;764.000000;0.000000
0;41;0;0.070150;0;0;5416.000000;2.000000
0;50;0;0.025265;0;0;16900.000000;0.000000
1;33;0;0.790949;3;0;2496.000000;0.000000
1;40;0;157.000000;0;0;;0.000000
0;54;0;0.382616;0;0;7500.000000;0.000000
1;26;0;0.353943;1;1;2700.000000;1.000000
0;63;0;0.603817;0;0;8750.000000;1.000000
0;46;0;0.424181;0;0;4912.000000;0.000000
1;48;0;0.751642;0;0;5177.000000;0.000000
1;49;1;1.102436;0;0;1600.000000;3.000000
0;56;0;0.064526;0;0;6229.000000;1.000000
1;44;1;548.000000;3;0;;0.000000
0;52;1;0.509705;0;0;8500.000000;1.000000
0;45;0;0.240980;0;0;11058.000000;2.000000
0;51;0;0.000000;0;0;;
0;56;0;3235.000000;0;0;;0.000000
0;35;0;0.377276;0;0;2525.000000;1.000000
1;40;0;0.103158;5;0;5224.000000;1.000000
0;69;1;0.828369;0;0;4666.000000;0.000000
1;56;2;0.322056;0;0;12000.000000;0.000000
1;36;1;0.242413;0;0;2800.000000;2.000000
0;39;0;0.401949;0;0;5950.000000;0.000000
1;36;0;0.363159;0;0;3620.000000;2.000000
1;45;1;0.153420;4;6;7397.000000;1.000000
0;64;0;0.145585;0;0;10000.000000;0.000000
0;60;0;0.249875;0;0;2000.000000;0.000000
0;36;0;0.422933;0;0;5345.000000;3.000000
0;61;0;0.736870;0;0;3750.000000;1.000000
0;69;0;0.085948;0;0;11250.000000;1.000000
0;73;0;0.793606;0;0;12887.000000;0.000000
0;41;0;0.438569;0;0;3800.000000;1.000000
0;46;0;0.465152;0;0;3916.000000;0.000000
0;56;0;0.774648;0;0;2200.000000;1.000000
0;74;0;2146.000000;0;0;;0.000000
0;40;0;0.622638;0;0;6033.000000;2.000000
0;41;0;0.223593;0;0;9400.000000;1.000000
0;86;1;0.265716;0;0;3785.000000;0.000000
0;48;0;0.204464;0;0;42833.000000;0.000000
1;54;1;0.226431;0;0;5833.000000;1.000000
0;61;0;0.161855;0;0;8000.000000;1.000000
1;39;1;493.000000;2;0;;1.000000
0;42;0;0.320455;0;0;2458.000000;0.000000
0;50;0;0.557349;0;0;7000.000000;0.000000
1;67;0;0.675243;0;0;7500.000000;0.000000
1;25;0;562.000000;1;1;;
1;79;3;0.657151;0;0;20667.000000;0.000000
1;43;0;0.108018;3;1;3915.000000;0.000000
0;35;0;62.000000;0;0;0.000000;0.000000
0;29;0;0.477830;0;0;3833.000000;0.000000
