id	taxactionSystem	regdt	workerCount	fssdccount	pfrdcCount	fnsdcCount	hasCloudCryptCertificate	OrgCreationDate	documentsCount	cnt_users	is_prolong
100358	УСН, Доходы за вычетом расходов 15%	2009-07-18	1.0	2.0	2.0	2.0	1	18.03.2014	6.0	0.0	1.0
110080	УСН, Доходы за вычетом расходов 15%	2013-10-02	2.0	2.0	2.0	2.0	1	25.03.2016	7.0	0.0	1.0
103834	ОСНО	2014-02-19	0.0	1.0	1.0	2.0	1	01.01.2015	5.0	1.0	1.0
101928	УСН, Доходы за вычетом расходов 15%	2013-07-25	2.0	1.0	1.0	1.0	1	16.02.2015	5.0	1.0	1.0
102959	УСН, Доходы 6%	2011-07-16	0.0	1.0	0.0	2.0	0	20.10.2014	0.0	0.0	0.0
103613	УСН, Доходы за вычетом расходов 7%	2011-10-16	3.0	3.0	3.0	3.0	1	02.03.2016	9.0	1.0	1.0
108502	УСН, Доходы 6%	2015-12-24	0.0	0.0	0.0	0.0	0	12.01.2016	4.0	0.0	1.0
102279	ЕНВД	2014-07-19	0.0	0.0	0.0	0.0	0	26.09.2014	0.0	0.0	1.0
100880	УСН, Доходы за вычетом расходов 15%	1998-10-14	3.0	2.0	3.0	2.0	0	07.04.2016	2.0	0.0	1.0
101242	УСН, Доходы за вычетом расходов 15%	2012-03-29	2.0	2.0	2.0	0.0	1	23.04.2014	0.0	0.0	0.0
104573	УСН, Доходы за вычетом расходов 15%	2015-12-04	0.0	0.0	0.0	0.0	0	10.12.2015	2.0	0.0	0.0
110066	ОСНО	2015-01-22	1.0	1.0	1.0	2.0	1	06.02.2015	7.0	1.0	1.0
107373	ЕНВД	2013-03-25	1.0	1.0	2.0	1.0	0	27.03.2014	5.0	1.0	0.0
110046	УСН, Доходы 6%	2013-09-12	0.0	0.0	0.0	1.0	1	20.04.2015	2.0	0.0	1.0
109610	УСН, Доходы за вычетом расходов 7%	2015-11-06	1.0	0.0	0.0	1.0	1	30.11.2015	5.0	0.0	1.0
105280	ОСНО	2013-05-25	1.0	0.0	0.0	0.0	0	01.01.1900	0.0	0.0	1.0
106302	ОСНО	2012-12-23	0.0	0.0	0.0	0.0	0	29.03.2016	0.0	0.0	1.0
109655	ОСНО	2014-09-05	0.0	1.0	1.0	2.0	1	12.10.2015	6.0	1.0	1.0
101785	ОСНО	2013-03-09	1.0	1.0	1.0	1.0	0	21.04.2015	4.0	1.0	0.0
105392	УСН, Доходы за вычетом расходов 15%	2007-06-23	0.0	1.0	1.0	2.0	1	18.01.2015	0.0	0.0	1.0
108224	УСН, Доходы 6%	1992-11-22	2.0	0.0	0.0	1.0	0	01.01.1900	1.0	0.0	0.0
102089	УСН, Доходы за вычетом расходов 15%	2004-11-10	2.0	1.0	2.0	1.0	0	04.04.2016	0.0	0.0	1.0
103046	УСН, Доходы 3%	2000-09-16	0.0	1.0	1.0	1.0	1	10.04.2015	0.0	0.0	1.0
107177	УСН, Доходы за вычетом расходов 10%	2009-03-22	3.0	1.0	0.0	0.0	0	01.01.1900	7.0	0.0	1.0
107694	УСН, Доходы за вычетом расходов 15%	2010-01-21	0.0	0.0	0.0	0.0	0	29.04.2015	5.0	0.0	1.0
108487	УСН, Доходы 6%	2013-01-27	0.0	1.0	1.0	2.0	1	06.01.2015	0.0	0.0	1.0
105111	УСН, Доходы за вычетом расходов 5%	2005-01-28	2.0	3.0	3.0	3.0	1	11.03.2016	0.0	0.0	1.0
104392	ОСНО	2015-01-10	0.0	0.0	0.0	0.0	0	23.07.2015	1.0	0.0	0.0
103075	ОСНО	2010-07-21	1.0	1.0	0.0	3.0	1	12.01.2015	7.0	0.0	1.0
103215	ОСНО	2014-07-07	0.0	1.0	1.0	2.0	1	23.04.2015	7.0	0.0	1.0
101962	ЕНВД	1998-01-08	2.0	0.0	0.0	0.0	0	01.01.1900	0.0	0.0	1.0
103967	УСН, Доходы 6%	2010-03-24	0.0	2.0	2.0	2.0	1	15.05.2014	6.0	1.0	1.0
110084	ОСНО	2013-02-26	4.0	3.0	3.0	4.0	1	11.03.2016	8.0	1.0	1.0
107901	УСН, Доходы 6%	2013-09-21	1.0	0.0	0.0	0.0	0	27.03.2014	5.0	0.0	1.0
107778	УСН, Доходы 6%	2014-06-29	1.0	0.0	1.0	1.0	1	21.01.2015	6.0	0.0	1.0
103146	УСН, Доходы 6%	2005-12-03	0.0	1.0	0.0	2.0	1	17.11.2014	0.0	0.0	1.0
109066	ЕНВД	1999-03-09	3.0	0.0	1.0	0.0	0	21.03.2016	0.0	0.0	1.0
102039	ОСНО	2010-10-29	0.0	0.0	0.0	0.0	0	21.09.2015	0.0	0.0	0.0
101480	УСН, Доходы 6%	2014-12-19	1.0	0.0	0.0	0.0	0	13.06.2015	5.0	0.0	0.0
105027	ОСНО	2008-02-22	1.0	1.0	2.0	1.0	0	16.06.2014	0.0	0.0	1.0
100463	ЕНВД	2010-01-08	2.0	2.0	3.0	3.0	1	11.03.2016	9.0	1.0	1.0
104992	УСН, Доходы 6%	2014-05-25	0.0	1.0	0.0	1.0	1	19.03.2015	0.0	1.0	0.0
104995	УСН, Доходы 6%	2015-01-10	0.0	0.0	0.0	1.0	1	20.03.2015	4.0	1.0	1.0
105666	ОСНО	1997-01-26	2.0	2.0	3.0	3.0	0	14.04.2016	0.0	1.0	1.0
100536	УСН, Доходы за вычетом расходов 15%	2010-12-27	1.0	2.0	2.0	2.0	1	28.03.2016	6.0	0.0	1.0
105066	УСН, Доходы 6%	2013-09-07	1.0	0.0	0.0	0.0	0	22.03.2016	8.0	0.0	1.0
100288	ОСНО	2015-10-05	0.0	0.0	0.0	0.0	0	26.09.2015	0.0	0.0	0.0
100108	ЕНВД	2012-08-16	2.0	0.0	0.0	0.0	0	17.03.2015	0.0	0.0	0.0
103368	ОСНО	2006-01-28	2.0	2.0	2.0	1.0	1	31.03.2016	6.0	0.0	1.0
100987	ОСНО	2013-09-06	0.0	2.0	1.0	3.0	1	05.04.2014	3.0	0.0	1.0
101668	УСН, Доходы за вычетом расходов 15%	2011-12-22	1.0	2.0	1.0	1.0	1	11.03.2015	6.0	1.0	1.0
106595	УСН, Доходы 6%	2012-10-09	0.0	0.0	0.0	0.0	1	05.04.2014	6.0	0.0	1.0
102000	УСН, Доходы за вычетом расходов 15%	2004-02-18	2.0	2.0	0.0	2.0	1	19.03.2016	8.0	0.0	1.0
109721	УСН, Доходы 6%	2009-03-30	0.0	0.0	0.0	0.0	0	01.01.1900	0.0	0.0	0.0
104007	УСН, Доходы за вычетом расходов 7%	2012-04-11	1.0	1.0	1.0	1.0	1	03.11.2014	7.0	0.0	1.0
101038	ОСНО	2015-06-27	1.0	1.0	1.0	2.0	1	02.07.2015	6.0	0.0	1.0
102602	ОСНО	2008-01-23	2.0	0.0	0.0	0.0	0	21.08.2014	0.0	0.0	0.0
104119	ОСНО	2014-03-04	0.0	1.0	2.0	3.0	1	01.01.1900	6.0	0.0	0.0
105497	ОСНО	2003-01-04	1.0	1.0	1.0	1.0	1	19.02.2015	6.0	0.0	1.0
107457	ОСНО	2002-10-25	5.0	2.0	3.0	1.0	0	01.01.1900	0.0	1.0	1.0
107622	ОСНО	2013-03-22	2.0	1.0	1.0	1.0	0	30.10.2014	0.0	0.0	1.0
102335	УСН, Доходы за вычетом расходов 15% +ЕНВД	2014-03-06	2.0	1.0	1.0	0.0	0	05.02.2015	0.0	0.0	1.0
105351	УСН, Доходы 6%	2012-08-14	0.0	0.0	0.0	1.0	1	20.04.2015	0.0	0.0	1.0
107780	ОСНО	2014-05-17	0.0	1.0	0.0	1.0	0	12.05.2014	0.0	0.0	0.0
105746	УСН, Доходы за вычетом расходов 15%	2001-05-28	1.0	0.0	0.0	0.0	0	06.06.2014	6.0	0.0	0.0
101543	ОСНО	2011-05-10	2.0	1.0	0.0	2.0	1	22.03.2016	8.0	2.0	1.0
103991	УСН, Доходы 3%	2015-01-07	1.0	0.0	0.0	0.0	1	29.04.2015	6.0	0.0	1.0
105704	УСН, Доходы 6%	2007-06-05	3.0	0.0	0.0	0.0	0	14.04.2016	8.0	0.0	1.0
105046	ОСНО	2015-08-02	0.0	0.0	0.0	1.0	1	28.07.2015	3.0	0.0	0.0
101690	ОСНО	2015-12-18	0.0	1.0	1.0	2.0	1	06.11.2015	2.0	0.0	1.0
104027	ОСНО	1997-08-16	2.0	2.0	2.0	0.0	0	01.01.1900	3.0	0.0	1.0
107625	УСН, Доходы за вычетом расходов 15%	2014-08-21	1.0	1.0	1.0	1.0	0	03.09.2014	6.0	0.0	0.0
108479	ОСНО	2013-12-12	1.0	0.0	0.0	0.0	0	01.01.1900	6.0	0.0	0.0
104064	ОСНО	2014-12-20	0.0	0.0	0.0	1.0	0	24.12.2014	4.0	0.0	0.0
100083	УСН, Доходы за вычетом расходов 15%	2007-06-13	2.0	3.0	3.0	1.0	0	01.01.1900	5.0	0.0	1.0
102586	ОСНО	2000-08-08	1.0	1.0	1.0	1.0	0	01.01.1900	3.0	0.0	0.0
103182	УСН, Доходы 6%	2004-08-04	0.0	0.0	0.0	1.0	1	14.04.2014	3.0	1.0	1.0
101235	ОСНО	2012-12-03	1.0	1.0	2.0	2.0	1	27.05.2014	8.0	1.0	1.0
104988	ОСНО	2013-10-30	0.0	2.0	1.0	3.0	1	01.01.1900	6.0	0.0	1.0
100331	УСН, Доходы 6%	2014-11-07	1.0	1.0	2.0	1.0	1	12.01.2015	4.0	1.0	1.0
105366	УСН, Доходы 6%	1995-03-20	1.0	0.0	0.0	0.0	0	01.01.1900	8.0	0.0	1.0
102127	ОСНО	2004-04-09	0.0	0.0	0.0	0.0	0	16.03.2015	0.0	0.0	0.0
104046	ОСНО	2015-08-14	1.0	0.0	0.0	0.0	0	15.10.2015	0.0	0.0	0.0
100862	УСН, Доходы за вычетом расходов 15%	2014-04-07	1.0	2.0	2.0	2.0	1	10.04.2014	6.0	0.0	1.0
109756	УСН, Доходы 6%	2015-08-22	1.0	1.0	1.0	1.0	1	21.08.2015	5.0	0.0	1.0
101498	ЕНВД	2010-07-22	1.0	0.0	0.0	0.0	0	01.01.1900	0.0	0.0	0.0
101944	УСН, Доходы 6%	2000-03-30	0.0	1.0	1.0	2.0	0	28.03.2014	1.0	0.0	0.0
106394	УСН, Доходы 6%	2004-12-21	1.0	2.0	2.0	2.0	0	28.03.2016	7.0	1.0	1.0
106564	ОСНО	2012-09-30	0.0	2.0	2.0	3.0	0	01.01.1900	5.0	1.0	0.0
107445	УСН, Доходы за вычетом расходов 15%	2014-11-20	0.0	1.0	1.0	1.0	0	15.01.2015	4.0	1.0	0.0
108388	УСН, Доходы 6%	2015-06-24	1.0	1.0	1.0	2.0	1	17.08.2015	5.0	0.0	1.0
109713	УСН, Доходы 3%	2014-12-13	1.0	1.0	1.0	1.0	0	09.12.2014	6.0	0.0	1.0
105378	УСН, Доходы за вычетом расходов 10%	2008-07-23	1.0	0.0	0.0	0.0	0	30.03.2016	0.0	1.0	0.0
102461	УСН, Доходы 6%	2015-08-10	2.0	0.0	1.0	1.0	1	16.09.2015	7.0	1.0	0.0
106909	ОСНО	2014-05-05	0.0	1.0	0.0	3.0	1	08.10.2014	3.0	0.0	1.0
103415	УСН, Доходы за вычетом расходов 15%	2013-11-12	0.0	2.0	2.0	2.0	0	01.01.1900	6.0	0.0	0.0
103375	ОСНО	2015-01-10	0.0	0.0	0.0	1.0	1	15.04.2015	2.0	0.0	0.0
108618	УСН, Доходы 6%	2013-09-04	0.0	0.0	0.0	0.0	1	10.11.2014	5.0	0.0	1.0
102718	ЕНВД	2013-01-05	2.0	2.0	2.0	2.0	1	01.01.1900	0.0	0.0	1.0
104217	ЕНВД	2009-07-28	2.0	0.0	0.0	0.0	0	28.03.2016	3.0	0.0	0.0
103016	ЕНВД	2014-01-10	1.0	0.0	0.0	0.0	0	21.01.2015	2.0	0.0	0.0
109487	УСН, Доходы 6%	2006-06-07	3.0	1.0	1.0	1.0	0	01.01.1900	1.0	0.0	1.0
107612	ОСНО	2014-07-20	2.0	1.0	2.0	1.0	1	29.09.2014	6.0	0.0	1.0
104817	ОСНО	2014-12-25	0.0	1.0	1.0	3.0	0	15.01.2015	5.0	0.0	0.0
100892	ОСНО	2014-01-02	0.0	2.0	2.0	3.0	1	25.03.2016	9.0	1.0	1.0
104665	УСН, Доходы за вычетом расходов 15%	2007-11-01	0.0	0.0	0.0	0.0	0	12.03.2014	6.0	0.0	1.0
105807	ОСНО	2000-12-22	1.0	0.0	0.0	2.0	0	09.10.2014	4.0	0.0	1.0
108148	УСН, Доходы 6%	2013-11-22	2.0	0.0	1.0	1.0	1	22.03.2016	4.0	1.0	1.0
108392	УСН, Доходы за вычетом расходов 15%	2015-11-26	0.0	0.0	0.0	0.0	0	19.01.2016	0.0	0.0	1.0
107592	ОСНО	2012-03-08	1.0	2.0	2.0	3.0	1	28.03.2016	6.0	0.0	1.0
109340	ЕНВД	2012-01-27	0.0	2.0	0.0	2.0	0	01.01.1900	8.0	1.0	1.0
103360	ОСНО	2008-07-08	0.0	0.0	0.0	0.0	0	23.04.2015	2.0	0.0	0.0
105719	ОСНО	2014-03-03	0.0	1.0	1.0	1.0	0	14.04.2014	4.0	0.0	0.0
105959	УСН, Доходы 6%	2015-12-09	0.0	0.0	0.0	0.0	1	04.01.2016	1.0	0.0	0.0
103396	ОСНО	2012-06-21	0.0	0.0	0.0	2.0	0	12.03.2015	5.0	0.0	0.0
101108	УСН, Доходы 6%	2012-09-20	0.0	1.0	0.0	1.0	0	01.04.2014	0.0	0.0	0.0
101175	УСН, Доходы за вычетом расходов 15%	2012-11-07	2.0	1.0	2.0	2.0	1	13.11.2014	6.0	0.0	1.0
106710	УСН, Доходы 6%	2015-08-14	0.0	0.0	0.0	0.0	1	01.12.2015	0.0	0.0	0.0
106124	УСН, Доходы 6%	2014-06-08	0.0	0.0	0.0	0.0	0	01.07.2014	0.0	0.0	0.0
104172	ЕНВД	2013-10-29	2.0	1.0	1.0	2.0	1	03.06.2014	7.0	0.0	1.0
105977	УСН, Доходы 6%	2013-06-28	1.0	0.0	1.0	1.0	0	26.01.2015	5.0	0.0	0.0
100739	ОСНО	2011-02-09	1.0	0.0	0.0	1.0	0	13.08.2014	6.0	0.0	1.0
103782	ЕНВД	2010-12-07	2.0	2.0	2.0	2.0	1	01.01.1900	0.0	0.0	1.0
102228	ОСНО	2013-03-01	0.0	0.0	0.0	0.0	0	22.09.2015	1.0	0.0	1.0
106413	УСН, Доходы 6%	2015-03-20	0.0	1.0	1.0	2.0	1	13.05.2015	4.0	0.0	1.0
105674	ОСНО	2015-07-12	0.0	0.0	0.0	0.0	0	20.07.2015	1.0	0.0	0.0
107810	УСН, Доходы 6%	2015-08-18	0.0	0.0	1.0	0.0	0	03.10.2014	3.0	0.0	0.0
102585	ОСНО	2011-06-28	0.0	2.0	0.0	3.0	1	01.01.1900	6.0	0.0	0.0
106912	ОСНО	2014-04-07	1.0	1.0	2.0	2.0	1	31.03.2015	8.0	1.0	1.0
102937	УСН, Доходы 6%	2004-09-01	1.0	0.0	0.0	0.0	0	20.03.2014	6.0	1.0	1.0
100625	ОСНО	2015-05-13	0.0	0.0	0.0	0.0	0	01.09.2015	2.0	0.0	0.0
100089	УСН, Доходы за вычетом расходов 15%	2015-10-09	0.0	1.0	0.0	1.0	1	27.10.2015	0.0	0.0	0.0
107241	ЕНВД	2015-01-31	0.0	0.0	0.0	0.0	0	17.03.2015	2.0	0.0	0.0
101967	УСН, Доходы за вычетом расходов 15%	2013-05-03	2.0	2.0	2.0	2.0	1	14.04.2014	6.0	0.0	1.0
105935	ОСНО	2011-07-22	1.0	0.0	0.0	0.0	0	08.04.2015	5.0	0.0	0.0
104986	ОСНО	2013-12-16	0.0	2.0	2.0	3.0	1	09.03.2016	3.0	2.0	1.0
103650	УСН, Доходы 6%	2010-01-29	1.0	0.0	0.0	0.0	0	01.01.1900	0.0	0.0	0.0
110064	УСН, Доходы 6%	2009-07-11	2.0	2.0	3.0	3.0	0	28.03.2016	0.0	0.0	1.0
100638	УСН, Доходы 6%	2002-08-20	0.0	0.0	0.0	0.0	0	01.01.1900	3.0	1.0	0.0
100105	УСН, Доходы за вычетом расходов 15%	2011-12-06	3.0	0.0	0.0	0.0	0	01.01.1900	0.0	0.0	0.0
107660	ОСНО	2013-12-06	1.0	1.0	2.0	2.0	1	16.10.2014	6.0	1.0	1.0
105724	УСН, Доходы 3%	2014-08-25	1.0	0.0	0.0	0.0	0	08.04.2015	7.0	0.0	1.0
101755	ОСНО	2000-07-22	1.0	0.0	0.0	0.0	0	11.08.2014	0.0	0.0	1.0
106647	УСН, Доходы 6%	2014-06-13	0.0	1.0	1.0	1.0	0	09.07.2014	0.0	0.0	0.0
109933	ОСНО	2014-08-03	0.0	0.0	0.0	0.0	0	16.07.2014	5.0	0.0	0.0
103208	УСН, Доходы 6%	2014-07-25	2.0	1.0	1.0	1.0	0	19.08.2014	0.0	0.0	1.0
110008	УСН, Доходы 6%	2011-08-15	1.0	1.0	2.0	2.0	1	02.12.2014	6.0	0.0	1.0
108251	ОСНО	2015-02-25	0.0	0.0	0.0	0.0	0	06.03.2015	6.0	0.0	1.0
106248	УСН, Доходы за вычетом расходов 7%	2002-12-06	0.0	0.0	1.0	1.0	1	14.01.2016	0.0	1.0	0.0
100514	ОСНО	2012-11-19	1.0	1.0	2.0	3.0	0	01.01.1900	5.0	0.0	0.0
102319	ОСНО	2014-01-07	0.0	1.0	1.0	2.0	0	07.04.2014	4.0	0.0	0.0
102591	УСН, Доходы 6%	2014-04-29	1.0	0.0	0.0	0.0	0	23.04.2014	6.0	0.0	0.0
101006	УСН, Доходы за вычетом расходов 15%	1999-11-04	2.0	1.0	0.0	1.0	0	01.01.1900	5.0	0.0	1.0
105716	ОСНО	2013-07-12	0.0	2.0	2.0	3.0	0	09.04.2014	6.0	0.0	1.0
100645	ОСНО	2009-11-19	1.0	2.0	2.0	3.0	1	11.04.2016	7.0	0.0	1.0
106032	УСН, Доходы 6% +ЕНВД	2015-04-08	0.0	0.0	0.0	0.0	0	22.04.2015	6.0	1.0	0.0
101901	ОСНО	2013-03-04	0.0	0.0	0.0	0.0	0	09.10.2015	0.0	0.0	0.0
105994	УСН, Доходы за вычетом расходов 15% +ЕНВД	2006-07-05	1.0	2.0	2.0	2.0	0	11.04.2016	6.0	1.0	1.0
107453	ОСНО	2013-04-25	0.0	2.0	1.0	2.0	1	24.12.2014	4.0	1.0	1.0
101645	ЕНВД	2006-06-29	1.0	0.0	3.0	3.0	0	01.01.1900	4.0	0.0	0.0
107028	ОСНО	2013-04-01	0.0	2.0	2.0	3.0	1	30.03.2014	6.0	1.0	1.0
107719	УСН, Доходы за вычетом расходов 15%	1997-02-06	3.0	3.0	3.0	2.0	1	12.04.2016	7.0	1.0	1.0
102531	ОСНО	2015-09-12	1.0	0.0	0.0	1.0	1	01.09.2015	6.0	2.0	1.0
105581	ОСНО	2012-12-19	0.0	1.0	1.0	2.0	0	01.01.1900	8.0	0.0	1.0
109649	ОСНО	1995-06-11	2.0	2.0	2.0	2.0	0	12.04.2016	8.0	0.0	1.0
108491	УСН, Доходы 6%	2014-03-06	0.0	2.0	2.0	2.0	1	09.06.2014	1.0	0.0	1.0
106144	ОСНО	2014-03-27	1.0	2.0	2.0	2.0	0	09.03.2014	6.0	1.0	0.0
106441	УСН, Доходы за вычетом расходов 10%	2009-01-08	2.0	2.0	2.0	2.0	0	15.04.2016	0.0	1.0	1.0
100184	УСН, Доходы за вычетом расходов 15%	2012-03-06	0.0	0.0	0.0	0.0	0	01.01.1900	3.0	0.0	0.0
108949	УСН, Доходы 6%	2013-05-31	0.0	0.0	0.0	0.0	1	20.04.2015	0.0	0.0	1.0
100307	ОСНО	2016-01-08	0.0	1.0	1.0	2.0	1	15.01.2016	5.0	0.0	1.0
106136	УСН, Доходы за вычетом расходов 7%	2014-09-26	2.0	1.0	1.0	2.0	1	09.11.2014	7.0	1.0	1.0
102273	ОСНО	2015-07-12	0.0	1.0	1.0	2.0	1	20.07.2015	6.0	1.0	1.0
109091	ОСНО	2014-04-21	0.0	2.0	2.0	3.0	1	29.12.2014	6.0	1.0	1.0
105267	УСН, Доходы 6%	2015-05-17	2.0	1.0	1.0	1.0	1	07.04.2015	6.0	0.0	1.0
106272	УСН, Доходы за вычетом расходов 15%	2000-01-03	1.0	0.0	0.0	0.0	0	17.03.2014	7.0	0.0	1.0
108763	ОСНО	2015-10-17	0.0	0.0	0.0	1.0	1	29.09.2015	0.0	0.0	0.0
104800	ОСНО	1994-05-24	1.0	2.0	2.0	3.0	1	16.04.2014	7.0	1.0	1.0
107913	УСН, Доходы 6%	2014-08-21	1.0	2.0	2.0	1.0	1	08.10.2014	6.0	1.0	1.0
100542	ОСНО	2014-04-19	0.0	1.0	0.0	2.0	0	20.04.2014	0.0	0.0	0.0
108830	ОСНО	2008-09-15	0.0	2.0	0.0	3.0	1	12.05.2014	4.0	1.0	1.0
103491	УСН, Доходы 6%	2012-02-10	1.0	0.0	0.0	0.0	0	01.01.1900	0.0	0.0	0.0
101806	ОСНО	2012-03-20	1.0	0.0	0.0	1.0	0	01.01.1900	8.0	2.0	1.0
100844	ОСНО	2009-11-15	3.0	0.0	0.0	0.0	0	29.10.2014	0.0	0.0	1.0
107921	ОСНО	2005-02-14	2.0	0.0	0.0	2.0	0	01.01.1900	7.0	0.0	1.0
101701	УСН, Доходы 6%	2011-08-23	0.0	0.0	0.0	1.0	0	22.07.2014	2.0	0.0	0.0
108203	ОСНО	2015-06-08	0.0	0.0	0.0	1.0	1	14.07.2015	0.0	0.0	0.0
107060	ЕНВД	2006-06-07	2.0	0.0	2.0	1.0	0	05.10.2014	0.0	0.0	1.0
108946	УСН, Доходы за вычетом расходов 15%	2013-06-28	1.0	2.0	2.0	2.0	1	01.04.2014	6.0	1.0	1.0
103797	ОСНО	2015-12-04	0.0	1.0	0.0	2.0	1	20.11.2015	0.0	0.0	1.0
102036	ОСНО	1997-12-12	0.0	0.0	0.0	0.0	0	24.12.2015	1.0	1.0	0.0
103073	ОСНО	2014-06-22	0.0	2.0	2.0	2.0	0	11.07.2014	4.0	0.0	0.0
100252	УСН, Доходы 6%	2016-01-09	0.0	0.0	0.0	0.0	0	20.10.2014	8.0	1.0	1.0
105510	УСН, Доходы за вычетом расходов 15%	2011-08-28	2.0	0.0	0.0	0.0	0	04.04.2016	0.0	0.0	1.0
103140	УСН, Доходы 6%	2013-02-01	0.0	0.0	0.0	0.0	0	09.04.2015	5.0	0.0	0.0
101359	ОСНО	2014-10-18	1.0	1.0	1.0	2.0	1	24.10.2014	3.0	0.0	1.0
109310	ОСНО	2012-08-02	0.0	1.0	1.0	2.0	1	25.03.2014	6.0	1.0	0.0
100027	ОСНО	2014-01-29	2.0	1.0	0.0	2.0	0	01.01.1900	7.0	0.0	0.0
102474	УСН, Доходы за вычетом расходов 5%	2015-01-09	0.0	1.0	2.0	1.0	1	16.12.2014	5.0	1.0	1.0
108348	УСН, Доходы за вычетом расходов 15%	1993-05-02	1.0	2.0	2.0	2.0	1	13.04.2016	0.0	0.0	1.0
101465	УСН, Доходы за вычетом расходов 15%	2007-05-27	2.0	2.0	2.0	1.0	0	01.01.1900	7.0	0.0	1.0
102199	УСН, Доходы за вычетом расходов 7%	2012-12-02	1.0	1.0	1.0	2.0	1	06.05.2014	5.0	1.0	1.0
108765	УСН, Доходы 6%	2014-06-17	0.0	0.0	0.0	0.0	0	20.06.2014	5.0	0.0	1.0
106958	ОСНО	2015-06-16	1.0	1.0	2.0	2.0	1	10.06.2015	7.0	0.0	1.0
105037	УСН, Доходы за вычетом расходов 15%	2013-09-20	1.0	1.0	2.0	2.0	1	19.03.2014	5.0	0.0	1.0
104866	УСН, Доходы 6%	2006-05-23	1.0	2.0	2.0	1.0	0	15.03.2016	6.0	0.0	0.0
108209	УСН, Доходы 6%	2013-04-26	1.0	0.0	0.0	0.0	0	16.03.2016	7.0	0.0	1.0
102742	УСН, Доходы 6%	2014-07-26	0.0	1.0	1.0	1.0	0	31.07.2014	5.0	0.0	0.0
101981	УСН, Доходы за вычетом расходов 15%	2013-01-05	4.0	0.0	0.0	0.0	0	14.04.2016	0.0	0.0	1.0
100995	УСН, Доходы за вычетом расходов 15%	1995-12-27	0.0	0.0	0.0	0.0	0	14.04.2015	0.0	1.0	0.0
105622	УСН, Доходы 6%	2014-12-11	1.0	1.0	1.0	2.0	0	17.12.2014	4.0	1.0	1.0
101153	УСН, Доходы за вычетом расходов 15%	2012-05-15	0.0	0.0	0.0	1.0	1	30.10.2014	3.0	0.0	1.0
106232	УСН, Доходы 6%	2014-03-16	1.0	2.0	1.0	2.0	1	08.07.2014	4.0	0.0	1.0
109154	ОСНО	2008-11-21	0.0	2.0	2.0	3.0	1	14.03.2014	6.0	0.0	1.0
107446	ОСНО	2015-11-01	1.0	1.0	1.0	2.0	1	02.11.2015	4.0	0.0	1.0
106799	ОСНО	2012-10-01	0.0	2.0	2.0	3.0	1	16.03.2016	7.0	1.0	1.0
101431	УСН, Доходы 6%	2014-11-07	0.0	0.0	0.0	0.0	0	12.11.2014	1.0	0.0	0.0
104846	УСН, Доходы 6%	2007-09-09	1.0	0.0	0.0	0.0	0	26.03.2014	0.0	0.0	0.0
106079	УСН, Доходы 6%	2014-10-29	0.0	0.0	0.0	1.0	1	29.09.2014	4.0	1.0	1.0
107522	ОСНО	2014-04-29	0.0	1.0	0.0	2.0	0	03.06.2014	0.0	0.0	0.0
109761	УСН, Доходы 6%	2010-05-13	0.0	0.0	0.0	0.0	1	18.03.2015	0.0	0.0	0.0
105477	ОСНО	2012-07-13	0.0	1.0	0.0	3.0	1	18.11.2014	6.0	0.0	1.0
106486	ОСНО	2013-10-31	0.0	2.0	2.0	3.0	1	21.03.2014	1.0	0.0	1.0
108000	ОСНО	2014-03-31	0.0	0.0	0.0	0.0	0	16.06.2014	4.0	0.0	0.0
109296	ОСНО	2013-12-02	0.0	1.0	1.0	2.0	1	01.01.1900	7.0	0.0	1.0
102688	УСН, Доходы 6%	2010-05-25	1.0	1.0	1.0	1.0	0	01.01.1900	0.0	0.0	1.0
103231	ОСНО	2011-04-09	0.0	0.0	0.0	0.0	0	17.04.2015	1.0	0.0	0.0
109831	УСН, Доходы за вычетом расходов 15%	2013-12-12	0.0	2.0	2.0	2.0	1	31.03.2016	7.0	0.0	1.0
107819	ОСНО	2015-09-06	0.0	1.0	1.0	1.0	1	26.10.2015	4.0	0.0	0.0
104220	ОСНО	1996-04-26	3.0	0.0	0.0	0.0	0	15.03.2016	0.0	0.0	1.0
107944	УСН, Доходы 6%	2008-03-08	1.0	0.0	0.0	0.0	0	20.07.2015	6.0	1.0	1.0
107447	ЕНВД	2007-10-11	2.0	0.0	0.0	0.0	0	26.04.2016	0.0	0.0	1.0
100352	УСН, Доходы за вычетом расходов 15%	2005-12-15	0.0	1.0	1.0	1.0	1	24.03.2015	6.0	0.0	1.0
100627	УСН, Доходы за вычетом расходов 15%	2012-07-09	0.0	0.0	0.0	0.0	1	01.01.1900	6.0	2.0	1.0
108787	УСН, Доходы за вычетом расходов 15%	2015-03-25	3.0	0.0	0.0	0.0	0	17.11.2015	4.0	0.0	1.0
104108	УСН, Доходы 6%	2015-09-28	0.0	1.0	1.0	2.0	1	07.09.2015	5.0	0.0	1.0
100826	ОСНО	2010-03-27	0.0	0.0	0.0	1.0	1	01.10.2015	6.0	0.0	1.0
104571	ЕНВД	2006-09-04	1.0	0.0	0.0	0.0	0	04.01.2015	4.0	0.0	1.0
103042	ОСНО	2015-03-31	0.0	0.0	0.0	1.0	1	30.03.2015	2.0	0.0	0.0
