tucaseid,tulineno,eeincome1,erbmi,erhhch,erincome,erspemch,ertpreat,ertseat,ethgt,etwgt,eudietsoda,eudrink,eueat,euexercise,euexfreq,eufastfd,eufastfdfrq,euffyday,eufdsit,eufinlwgt,eusnap,eugenhth,eugroshp,euhgt,euinclvl,euincome2,eumeat,eumilk,euprpmel,eusoda,eustores,eustreason,eutherm,euwgt,euwic,exincome1
20140111131078,1,1,24.700001,3,1,5,35,0,0,0,-1,2,2,1,7,1,2,2,1,1.03e+07,2,2,1,62,5,-1,1,2,1,-1,1,4,2,135,-1,0
20140111131092,1,1,26.9,3,1,-1,105,10,0,0,3,1,1,1,6,2,-1,-1,1,1.13e+07,2,2,1,67,5,-1,-1,-1,2,1,2,1,-1,172,2,0
20140111131116,1,1,25.799999,3,1,5,25,10,0,0,2,1,1,1,2,1,3,1,1,1.30e+07,2,3,1,68,5,-1,-1,-1,2,1,1,2,-1,170,1,0
20140111131120,1,1,26.799999,3,1,5,30,20,0,0,2,1,1,2,-1,2,-1,-1,1,2.23e+07,2,2,1,70,5,-1,-1,-1,2,1,2,4,-1,187,2,0
20140111131147,1,1,29,3,1,-1,180,60,0,0,-1,2,1,1,2,1,1,2,1,6666540,2,3,3,66,5,-1,-1,-1,2,-1,1,6,-1,180,-1,0
20140111131166,1,2,29.6,3,3,-1,182,0,0,0,-1,1,2,2,-1,1,4,1,1,7289900,2,4,1,72,5,1,1,2,1,2,5,2,2,218,2,0
20140111131167,1,-3,-1,3,-1,-1,30,0,0,-1,-1,2,2,2,-1,2,-1,-1,1,2646156,2,2,1,59,5,-3,1,2,1,-1,1,2,2,-3,-1,3
20140111131205,1,2,35.200001,1,5,-1,80,15,0,0,-1,1,1,2,-1,1,2,1,1,3639367,2,3,1,67,5,3,1,2,1,2,1,1,2,225,1,0
20140111131231,1,1,29.5,3,1,5,0,50,0,0,1,1,1,2,-1,1,1,1,1,1.91e+07,2,3,2,69,5,-1,-1,-1,2,1,-1,-1,-1,200,-1,0
20140111131259,1,2,23.6,3,5,5,30,0,0,0,-1,2,2,2,-1,2,-1,-1,1,8621621,2,3,2,69,5,2,2,2,1,-1,-1,-1,-1,160,2,0
20140111131264,1,1,23.9,3,1,5,65,15,0,0,1,1,1,1,2,1,3,1,1,6635804,2,2,1,68,5,-1,1,2,1,1,2,1,2,157,2,0
20140111131281,1,2,20.4,1,3,-1,105,0,0,0,-1,1,2,1,2,1,2,1,1,3057951,2,2,1,63,5,1,1,2,1,2,2,1,2,115,2,0
20140111131328,1,1,19.700001,3,1,-1,30,20,0,0,-1,1,1,1,2,2,-1,-1,1,2786808,2,2,1,64,5,-3,1,2,1,2,1,4,2,115,-1,81
20140111131349,1,1,21.9,3,1,-1,20,12,0,0,2,1,1,1,5,1,3,1,1,2.40e+07,2,3,2,61,5,-2,1,2,3,1,-1,-1,1,116,2,73
20140111131365,1,2,29,3,5,5,30,0,0,0,-1,2,1,1,2,1,1,1,1,8891249,2,1,2,73,5,2,-1,-1,2,-1,-1,-1,-1,220,2,0
20140111131416,1,2,34.900002,1,5,5,20,15,0,0,2,1,1,2,-1,2,-1,-1,1,8113741,1,4,3,67,5,2,-1,-1,2,1,1,1,-1,223,1,0
20140111131419,1,1,28.200001,3,1,1,60,5,0,0,-1,2,1,1,4,1,1,2,1,1.20e+07,2,3,1,67,5,-1,1,2,1,-1,1,2,2,180,2,0
20140111131430,1,1,25.799999,3,1,5,60,0,0,0,1,1,2,1,5,1,1,2,1,3008016,2,1,1,67,5,-1,2,2,1,1,1,3,-1,165,2,0
20140111131459,1,2,-1,3,3,5,70,0,0,-1,2,1,2,2,-1,1,2,2,1,5720036,2,3,1,62,5,1,1,2,1,1,2,2,1,-3,-1,0
20140111131460,1,1,27.5,3,1,-1,150,0,0,0,-1,2,2,1,7,1,2,2,1,2.19e+07,2,1,2,64,5,-2,-1,-1,2,-1,-1,-1,-1,160,2,73
20140111131474,1,2,-1,3,5,5,30,5,0,-1,-1,2,1,2,-1,2,-1,-1,1,4858941,1,2,1,64,5,2,1,2,1,-1,2,6,2,-2,2,0
20140111131515,1,1,24.700001,3,1,5,45,15,0,0,-1,1,1,1,1,1,2,2,1,1.07e+07,2,1,1,62,5,-1,1,2,1,2,1,1,2,135,-1,0
20140111131552,1,1,30.299999,3,1,5,60,30,0,0,-1,1,1,1,7,2,-1,-1,1,9246193,2,2,2,69,5,-3,-1,-1,2,2,-1,-1,-1,205,2,84
20140111131573,1,2,21.299999,3,3,-1,90,0,1,0,3,1,2,2,-1,1,14,1,1,4851183,2,2,1,77,5,1,2,1,1,1,1,2,-1,180,-1,0
20140111131588,1,1,19.299999,3,1,5,40,10,0,0,2,1,1,2,-1,1,1,2,1,7418825,2,2,2,73,5,-1,-1,-1,2,1,-1,-1,-1,146,2,0
20140111131590,1,2,29.700001,3,3,5,30,0,0,0,-1,2,2,1,1,1,1,2,1,2888062,2,1,3,69,5,1,1,2,3,-1,1,6,2,201,2,0
20140111131601,1,1,27,3,1,-1,75,0,0,0,-1,1,2,2,-1,1,2,2,1,6.79e+07,2,3,1,74,5,-1,1,1,1,2,1,2,2,210,-1,0
20140111131646,1,1,29.200001,3,1,5,120,15,0,0,-1,1,1,1,8,1,1,2,1,3720259,2,3,3,64,5,-1,1,2,3,2,1,4,2,170,-1,0
20140111131652,1,1,34.299999,3,1,-1,60,12,0,0,-1,2,1,1,5,1,7,2,1,3.01e+07,2,1,1,64,5,-2,2,1,1,-1,2,2,-1,200,2,75
20140111131692,1,1,24.799999,3,1,5,120,0,0,0,-1,1,2,1,3,1,2,2,1,1.04e+07,2,3,1,60,5,-1,1,2,1,2,2,2,2,127,2,0
20140111131708,1,1,29.799999,3,1,5,110,0,0,0,-1,1,2,2,-1,1,2,2,1,1.00e+07,2,2,2,67,5,-1,-1,-1,2,2,-1,-1,-1,190,-1,0
20140111131710,1,1,21.5,3,1,-1,135,0,0,0,-1,1,2,2,-1,2,-1,-1,1,1837240,2,3,1,70,5,-1,1,2,1,2,2,6,2,150,-1,0
20140111131719,1,3,17.200001,3,2,-1,75,10,0,0,-1,1,1,1,6,1,5,1,1,5816894,2,2,1,68,5,-1,2,2,1,2,1,2,-1,113,2,0
20140111131811,1,1,20.299999,3,1,3,210,0,0,0,-1,1,2,1,7,2,-1,-1,1,4260227,2,1,3,66,5,-1,1,2,1,2,1,3,2,126,-1,0
20140111131927,1,1,24.299999,3,1,1,40,0,0,0,2,1,2,1,2,1,2,2,1,3419825,2,2,1,67,5,-1,1,2,1,1,1,2,2,155,2,0
20140111131969,1,2,32.599998,3,3,-1,90,0,0,0,-1,1,2,2,-1,2,-1,-1,1,2762672,2,3,1,64,5,1,2,2,1,2,2,4,-1,190,-1,0
20140111132011,1,2,51.5,3,5,3,90,10,0,0,-1,2,1,1,2,2,-1,-1,1,7788567,2,3,3,66,5,2,-1,-1,2,-1,1,1,-1,319,2,0
20140111132054,1,1,25.700001,3,1,5,75,60,0,0,-1,1,1,1,5,1,1,2,1,2269317,2,1,2,73,5,-1,-1,-1,2,2,-1,-1,-1,195,2,0
20140111132056,1,2,38.299999,3,5,5,30,10,0,0,-1,2,1,1,4,2,-1,-1,1,1.06e+07,1,3,2,64,5,2,-1,-1,2,-1,-1,-1,-1,223,2,0
20140111132088,1,2,20.1,3,5,5,40,60,0,0,-1,2,1,1,1,2,-1,-1,1,1.89e+07,2,2,1,65,5,2,1,2,1,-1,4,1,1,121,2,0
20140111132153,1,2,30.200001,3,5,-1,30,25,0,0,2,1,1,1,1,1,2,2,1,2.04e+07,2,-2,1,61,5,2,1,2,3,1,1,1,2,160,2,0
20140111132207,1,1,35,3,1,5,50,5,0,0,1,1,1,1,3,1,7,1,1,1.13e+07,2,3,2,73,5,-1,-1,-1,2,1,-1,-1,-1,265,2,0
20140111132228,1,2,21.5,3,3,-1,180,0,0,0,-1,1,2,1,7,2,-1,-1,1,5522543,2,3,1,64,5,1,1,2,1,2,1,2,2,125,-1,0
20140111132246,1,2,38.900002,3,2,-1,12,0,0,0,-1,1,2,2,-1,2,-1,-1,1,1.06e+07,1,5,2,72,5,-2,-1,-1,2,2,-1,-1,-1,287,-1,0
20140111132261,1,2,29,3,5,-1,120,0,0,0,-1,2,2,1,7,2,-1,-1,1,2258023,2,3,2,66,5,2,-1,-1,2,-1,-1,-1,-1,180,-1,0
20140111132284,1,2,40.900002,3,5,-1,20,5,0,0,-1,2,1,1,5,1,1,2,1,1030670,1,4,1,65,5,2,1,2,1,-1,1,2,2,246,-1,0
20140111132288,1,2,31.6,3,3,-1,25,0,0,0,-1,1,1,1,1,2,-1,-1,1,7801886,2,1,1,65,5,1,1,2,1,2,2,1,2,190,2,0
20140111132295,1,1,30.4,3,1,-1,20,20,0,0,-1,1,1,2,-1,1,2,2,1,1.15e+07,2,2,2,68,5,1,-1,-1,2,2,-1,-1,-1,200,-1,75
20140111132317,1,1,28.200001,1,1,5,60,40,0,0,1,1,1,2,-1,1,3,1,1,7046142,2,1,1,67,5,-1,1,2,3,1,5,6,2,180,2,0
20140111132340,1,1,25,3,1,-1,10,20,0,0,-1,1,1,2,-1,1,3,1,1,5586248,2,3,1,65,5,-1,1,2,1,2,1,4,2,150,-1,0
20140111132352,1,2,37.700001,3,3,5,105,0,0,0,-1,1,2,2,-1,2,-1,-1,1,9075493,2,3,2,63,5,1,-1,-1,2,2,-1,-1,-1,213,-1,0
20140111132372,1,1,23,3,1,-1,180,5,0,0,-1,1,1,1,2,2,-1,-1,1,5294701,2,1,1,63,5,-1,1,2,1,2,3,6,1,130,2,0
20140111132403,1,1,23.1,3,1,5,15,0,0,0,2,1,2,2,-1,1,5,1,1,3897740,2,1,2,74,5,-1,-1,-1,2,1,-1,-1,-1,180,2,0
20140111132415,1,1,25.9,3,1,-1,90,0,0,0,1,1,2,1,6,1,3,2,1,2375475,2,1,1,64,5,-1,1,2,1,1,1,3,2,151,-1,0
20140111132423,1,1,21.6,3,1,5,70,10,0,0,-1,1,1,1,2,1,4,1,1,5482777,2,2,1,65,5,-1,1,2,1,2,2,1,2,130,2,0
20140111132436,1,1,20.299999,3,1,-1,50,0,0,0,2,1,2,1,7,1,1,2,1,8720561,2,2,2,66,5,-1,-1,-1,2,1,-1,-1,-1,126,2,0
20140111132457,1,1,-1,3,1,1,30,90,0,-1,-1,2,1,2,-1,1,1,2,2,5766901,2,3,3,64,5,-2,1,2,3,-1,3,3,2,-2,2,74
20140111132483,1,3,29.200001,3,2,-1,20,40,0,0,-1,2,1,1,3,1,2,1,1,3153341,1,1,3,76,5,-1,1,2,3,-1,1,3,2,240,2,0
20140111132491,1,1,25.700001,3,1,5,45,0,0,0,-1,2,2,1,10,1,3,2,1,1.48e+07,2,1,1,63,5,-1,1,1,1,-1,1,3,2,145,-1,0
20140111132501,1,1,23.299999,3,1,4,90,-2,0,0,1,1,-2,2,-1,1,1,2,1,4397355,2,2,1,65,5,-1,1,2,1,1,1,2,1,140,-1,0
20140111132507,1,-2,18.299999,3,-1,-1,15,0,0,0,-1,2,2,2,-1,2,-1,-1,1,1.68e+07,2,1,2,65,5,-2,-1,-1,2,-1,-1,-1,-1,110,2,2
20140111132514,1,1,18,3,1,-1,10,12,0,0,-1,1,1,1,5,1,1,2,1,6894276,2,1,2,67,5,-2,-1,-1,2,2,-1,-1,-1,115,2,75
20140112130007,1,1,22.9,3,1,-1,65,10,0,0,-1,1,1,1,1,2,-1,-1,1,7639301,2,3,1,66,5,-1,1,2,1,2,1,2,2,142,-1,0
20140112130015,1,1,38.400002,3,1,5,60,10,0,0,1,1,1,1,5,1,4,1,1,8713558,2,2,2,62,5,-1,-1,-1,2,1,-1,-1,-1,210,2,0
20140112130022,1,1,24.4,3,1,-1,10,5,0,0,-1,2,1,1,1,1,1,1,1,5253475,2,3,2,70,5,-1,-1,-1,2,-1,-1,-1,-1,170,2,0
20140112130025,1,-2,41.799999,3,-1,-1,65,7,0,0,2,1,1,1,3,2,-1,-1,2,9870170,1,5,1,69,5,-2,-1,-1,2,1,1,-2,-1,283,2,2
20140112130031,1,2,26.6,3,5,5,50,0,0,0,-1,2,2,2,-1,2,-1,-1,1,3.90e+07,2,1,1,67,5,3,1,2,1,-1,1,2,2,170,2,0
20140112130035,1,1,26.4,3,1,-1,95,0,0,0,-1,2,2,2,-1,1,4,2,1,2.07e+07,2,2,1,61,5,-1,1,2,1,-1,2,1,2,140,2,0
20140112130037,1,1,23.6,3,1,5,50,15,0,0,2,1,1,1,6,2,-1,-1,1,9799035,2,2,3,69,5,-1,-1,-1,2,1,5,1,-1,160,-1,0
20140112130041,1,2,23.1,3,5,5,160,0,0,0,-1,1,2,2,-1,2,-1,-1,1,1.13e+07,2,2,2,74,5,2,1,2,1,2,-1,-1,2,180,-1,0
20140112130042,1,2,29,3,3,5,105,0,0,0,-1,2,2,2,-1,2,-1,-1,1,1.63e+07,2,4,3,66,5,1,1,2,1,-1,1,-3,2,180,-1,0
20140112130045,1,2,26.5,3,5,-1,70,10,0,0,-1,2,1,1,7,2,-1,-1,1,2.14e+07,2,2,1,70,5,2,2,2,3,-1,1,2,-1,185,-1,0
20140112130055,1,2,28.4,3,3,2,80,0,0,0,-1,1,2,1,3,1,3,2,1,4550210,2,3,1,73,5,1,1,2,1,2,1,3,2,215,1,0
20140112130056,1,2,25.5,3,5,-1,20,0,0,0,-1,1,2,2,-1,2,-1,-1,1,2367552,1,4,2,67,5,2,-1,-1,2,2,-1,-1,-1,163,-1,0
20140112130058,1,2,31.299999,3,3,5,0,45,0,0,-1,1,1,2,-1,2,-1,-1,1,7668085,2,2,3,67,5,1,1,2,3,2,1,2,2,200,2,0
20140112130060,1,1,20.299999,3,1,-1,130,5,0,0,-1,1,1,1,6,1,1,2,1,8346633,2,1,1,64,5,-1,1,2,1,2,1,2,2,118,-1,0
20140112130061,1,2,30.4,3,5,5,30,0,0,0,2,1,2,2,-1,2,-1,-1,3,8903814,2,1,2,65,5,3,-1,-1,2,1,-1,-1,-1,183,-1,0
20140112130069,1,2,30,3,3,-1,25,620,0,0,2,1,1,2,-1,1,1,2,1,3449006,2,5,1,71,5,1,1,2,1,1,1,2,2,215,-1,0
20140112130071,1,1,37.700001,3,1,5,60,0,0,0,-1,1,2,2,-1,1,2,2,1,1.14e+07,2,4,1,62,5,-1,1,2,1,2,2,1,2,206,2,0
20140112130076,1,2,25.700001,3,5,-1,0,0,0,0,-1,2,2,1,4,2,-1,-1,3,2615734,2,2,2,64,5,2,-1,-1,2,-1,-1,-1,-1,150,-1,0
20140112130078,1,2,-1,3,5,-1,210,0,-1,0,-1,1,1,2,-1,2,-1,-1,1,3371907,1,3,2,-2,5,2,2,2,1,2,-1,-1,-1,165,-1,0
20140112130082,1,1,29.200001,3,1,-1,50,0,0,0,-1,1,2,1,6,2,-1,-1,1,1291674,2,1,1,63,5,-1,1,2,1,2,1,4,2,165,2,0
20140112130088,1,1,28,3,1,-1,180,0,0,0,2,1,2,1,3,1,1,2,1,4893168,2,1,1,65,5,-1,1,2,1,1,5,2,2,168,-1,0
20140112130094,1,1,31.6,3,1,5,45,8,0,0,-1,1,1,2,-1,1,5,2,1,8804632,2,2,3,70,5,-1,1,2,3,2,1,2,2,220,2,0
20140112130099,1,2,32.900002,3,5,-1,25,0,0,0,-1,1,2,1,3,1,3,1,1,4477058,1,4,2,65,5,2,1,2,1,2,-1,-1,2,198,-1,0
20140112130100,1,2,31.6,3,3,1,115,5,0,0,2,1,1,2,-1,1,5,1,1,4916463,1,3,3,67,5,1,-1,-1,2,1,2,6,-1,202,2,0
20140112130104,1,2,21.200001,3,3,-1,35,10,0,2,-1,1,1,1,7,1,2,2,1,5536477,2,3,2,57,5,1,-1,-1,2,2,-1,-1,-1,98,2,0
20140112130105,1,1,28,3,1,5,30,0,0,0,1,1,2,2,-1,1,3,2,1,1.23e+07,2,2,1,76,5,-1,1,2,1,1,2,1,1,230,2,0
20140112130106,1,1,20,3,1,5,45,0,0,0,-1,1,2,1,7,1,2,2,1,5583493,2,1,1,61,5,-1,1,2,1,2,1,5,2,106,2,0
20140112130107,1,1,31,3,1,-1,0,5,0,0,-1,1,1,1,7,1,7,1,2,4401762,2,5,1,69,5,-1,2,2,1,2,1,2,-1,210,-1,0
20140112130116,1,-2,31.200001,3,-1,-1,210,0,0,0,-1,2,2,1,7,2,-1,-1,1,5040219,2,3,2,60,5,-2,-1,-1,2,-1,-1,-1,-1,160,-1,2
20140112130118,1,3,14.5,3,2,2,10,0,0,2,-1,2,2,1,5,1,1,2,1,9118710,2,2,1,69,5,-1,1,2,1,-1,2,5,2,98,2,0
20140112130124,1,-3,-1,3,-1,-1,30,0,-1,-1,1,1,2,-3,-1,-3,-1,-1,-3,3507422,-3,-3,1,-3,5,-3,-1,-1,-3,1,-3,-1,-1,-3,-1,3
20140112130128,1,2,22.799999,3,3,-1,10,45,0,0,-1,1,1,1,4,2,-1,-1,1,1.34e+07,2,2,1,68,5,1,1,2,1,2,1,3,2,150,2,0
20140112130129,1,1,29,3,1,5,50,5,0,0,2,1,1,1,7,1,1,2,1,6.43e+07,2,2,1,66,5,-1,1,2,1,1,1,1,1,180,2,0
20140112130130,1,2,35.099998,3,5,-1,30,0,0,0,-1,1,2,2,-1,2,-1,-1,1,1809685,2,4,1,63,5,2,1,2,1,2,1,2,2,198,-1,0
20140112130132,1,2,36.200001,3,3,5,40,10,0,0,-1,2,1,1,-2,1,1,2,1,1.55e+07,2,3,1,68,5,1,1,2,3,-1,3,2,2,238,-1,0
20140112130135,1,2,28.299999,3,5,-1,195,0,0,0,-1,1,2,1,6,2,-1,-1,1,4882081,2,1,2,63,5,3,1,2,1,2,-1,-1,2,160,2,12
20140112130137,1,1,33.200001,3,1,5,130,15,0,0,-1,1,1,1,3,1,4,1,1,2.20e+07,2,2,2,69,5,-1,-1,-1,2,2,-1,-1,-1,225,2,0
20140112130139,1,2,34.200001,1,5,-1,50,15,0,0,-1,2,1,2,-1,2,-1,-1,2,9855065,1,2,1,60,5,2,1,1,1,-1,1,6,1,175,1,0
20140112130148,1,1,18.799999,1,1,-1,15,20,0,0,-1,2,1,2,-1,1,2,1,1,4842426,2,2,1,69,5,-1,2,2,1,-1,1,2,-1,127,2,0
20140112130152,1,1,-1,3,1,-1,60,10,-1,-1,-1,1,1,2,-1,1,2,2,1,3.07e+07,2,1,2,-2,5,-2,-1,-1,2,2,-1,-1,-1,-2,2,73
20140112130175,1,2,37.099998,1,5,-1,47,0,0,0,2,1,2,1,5,1,4,1,1,1.30e+07,1,1,1,66,5,2,1,2,1,1,1,2,2,230,2,0
20140112130178,1,2,42.900002,3,5,-1,30,0,0,0,-1,1,2,2,-1,1,1,2,1,1716253,1,5,1,64,5,2,1,2,1,2,1,1,2,250,-1,0
20140112130182,1,2,42.599998,3,5,-1,45,0,0,0,-1,1,2,1,3,2,-1,-1,2,1.18e+07,1,4,1,67,5,2,1,2,1,2,1,2,2,272,2,0
20140112130186,1,2,33.099998,3,5,5,40,0,0,0,-1,1,2,2,-1,1,2,1,1,1.79e+07,1,1,1,61,5,2,1,2,1,2,2,1,2,175,2,0
20140112130187,1,1,38.099998,3,1,1,46,0,0,0,-1,1,2,2,-1,2,-1,-1,1,6477150,2,3,1,65,5,-1,1,2,1,2,2,2,2,229,-1,0
20140112130501,1,1,25.1,3,1,4,75,15,0,0,1,1,1,1,2,1,1,2,1,6000636,2,2,1,72,5,-1,-1,-1,2,1,1,2,-1,185,2,0
20140112130508,1,1,21.200001,3,1,-1,0,75,0,0,1,1,1,1,5,1,5,1,1,5526675,2,1,1,75,5,-1,2,2,1,1,1,2,-1,170,-1,0
20140112130510,1,1,27.4,3,1,-1,30,30,0,0,1,1,1,1,4,2,-1,-1,1,6105964,2,2,1,67,5,-1,1,1,1,1,1,2,2,175,2,0
20140112130514,1,1,22,3,1,5,180,0,0,0,-1,1,2,2,-1,1,1,2,1,2.31e+07,2,4,2,68,5,-1,-1,-1,2,2,-1,-1,-1,145,-1,0
20140112130515,1,1,26.6,3,1,5,60,25,0,0,2,1,1,2,-1,1,2,1,1,1.18e+07,2,3,1,67,5,-1,-1,-1,2,1,1,2,-1,170,2,0
20140112130518,1,1,25.1,3,1,5,40,3,0,0,-1,1,1,1,2,2,-1,-1,1,7686463,2,2,2,71,5,-1,-1,-1,2,2,-1,-1,-1,180,-1,0
20140112130524,1,2,37.400002,3,3,-1,25,5,0,0,-1,1,1,2,-1,2,-1,-1,2,1.80e+07,1,5,1,65,5,1,1,1,1,2,1,1,2,225,2,0
20140112130525,1,1,25.700001,3,1,5,70,20,0,0,-1,1,1,1,6,2,-1,-1,1,1.60e+07,2,2,1,64,5,-1,1,2,1,2,1,2,2,150,-1,0
20140112130530,1,1,22.1,3,1,5,60,30,0,0,1,1,1,1,2,1,1,1,1,3862395,2,2,1,63,5,-1,1,2,3,1,1,6,2,125,2,0
20140112130537,1,1,30.200001,3,1,3,0,15,0,0,-1,2,1,2,-1,1,5,1,1,8831203,2,2,2,74,5,-1,-1,-1,2,-1,-1,-1,-1,235,2,0
20140112130538,1,1,25.1,3,1,-1,30,30,0,0,1,1,1,1,7,1,7,1,1,8103587,2,2,1,68,5,-1,1,2,1,1,2,2,2,165,-1,0
20140112130541,1,2,21.6,3,3,5,50,0,0,0,2,1,2,2,-1,2,-1,-1,1,1.28e+07,2,2,2,65,5,1,-1,-1,2,1,-1,-1,-1,130,-1,0
20140112130542,1,2,23.200001,1,5,-1,40,0,0,0,-1,2,2,1,2,1,2,2,1,1.07e+07,2,2,2,60,5,2,-1,-1,2,-1,-1,-1,-1,119,2,0
20140112130545,1,1,25.6,3,1,5,100,60,0,0,2,1,1,2,-1,1,4,1,2,3.59e+07,2,4,1,62,5,-1,2,2,1,1,2,1,-1,140,2,0
20140112130550,1,1,22.700001,3,1,-1,55,0,0,0,-1,1,2,1,7,2,-1,-1,1,3036087,2,4,1,62,5,-1,1,2,1,2,1,5,2,124,-1,0
20140112130553,1,1,34.200001,3,1,-1,60,20,0,0,1,1,1,2,-1,1,2,2,1,2083141,2,3,1,66,5,-1,1,1,1,1,3,1,2,212,-1,0
20140112130556,1,2,33.5,3,3,5,45,0,0,0,1,1,2,2,-1,2,-1,-1,1,2.71e+07,2,4,2,71,5,1,1,2,1,1,-1,-1,2,240,-1,0
20140112130557,1,2,34.400002,3,3,-1,60,30,0,0,-1,1,1,1,3,2,-1,-1,1,6812413,2,4,1,70,5,1,1,2,1,2,1,4,2,240,-1,0
20140112130565,1,3,26.5,3,2,-1,90,0,0,0,-1,2,2,2,-1,2,-1,-1,1,2537118,2,2,1,70,5,-1,1,2,1,-1,2,1,2,185,-1,0
20140112130567,1,2,29,3,5,-1,75,10,0,0,-1,1,1,1,3,2,-1,-1,1,3001665,2,2,1,66,5,2,1,2,1,2,2,1,2,180,-1,0
20140112130578,1,1,40,3,1,4,15,25,0,0,2,1,1,2,-1,1,5,2,1,2314412,2,5,1,57,5,-1,1,2,3,1,1,2,2,185,2,0
20140112130581,1,1,32.099998,3,1,5,105,10,0,0,-1,1,1,2,-1,1,1,2,1,1.33e+07,2,3,2,67,5,-1,-1,-1,2,2,-1,-1,-1,205,-1,0
20140112130582,1,2,-1,3,3,-1,20,10,0,-1,-1,1,1,2,-1,1,2,2,1,2120817,2,3,1,63,5,1,1,2,1,2,2,6,2,-3,-1,0
20140112130584,1,1,29.5,3,1,-1,30,2,0,0,-1,2,1,1,2,2,-1,-1,1,3936664,2,3,1,69,5,-1,1,2,1,-1,1,1,2,200,-1,0
20140112130585,1,2,28,3,5,-1,0,20,0,0,-1,2,1,2,-1,2,-1,-1,1,2313134,1,5,1,62,5,2,1,2,1,-1,2,1,2,153,-1,0
20140112130586,1,2,38.099998,3,5,-1,30,0,0,0,2,1,2,2,-1,2,-1,-1,1,1.04e+07,2,4,1,63,5,2,1,2,1,1,2,6,2,215,-1,0
20140112130589,1,1,39,3,1,-1,15,15,0,0,-1,1,1,1,4,1,10,1,1,7699900,2,3,1,71,5,-1,1,2,1,2,2,1,1,280,-1,0
20140112130591,1,2,24.700001,3,3,-1,55,0,0,0,-1,2,2,2,-1,2,-1,-1,1,1.43e+07,1,5,3,69,5,1,-1,-1,2,-1,1,2,-1,167,-1,0
20140112130594,1,2,30.200001,3,5,4,55,5,0,0,2,1,1,1,5,2,-1,-1,1,4282696,1,3,1,61,5,3,1,2,1,1,1,2,1,160,2,0
20140112130595,1,-2,23.5,3,-1,5,45,0,0,0,-1,2,2,2,-1,2,-1,-1,1,3675748,2,3,1,67,5,-2,1,2,1,-1,1,-2,2,150,-1,2
20140112130596,1,1,17.799999,3,1,-1,35,20,0,0,-1,1,1,2,-1,1,7,1,1,6028498,2,2,1,65,5,-1,-1,-1,2,2,5,5,-1,107,-1,0
20140112130600,1,1,24.799999,3,1,5,32,30,0,0,-1,1,1,1,3,1,1,2,1,7816223,2,1,2,72,5,-1,-1,-1,2,2,-1,-1,-1,183,2,0
20140112130610,1,1,-1,3,1,5,50,5,0,-1,-1,1,1,1,3,1,3,1,1,2522560,2,1,1,67,5,-1,1,2,1,2,2,2,2,-3,-1,0
20140112130613,1,2,28.200001,3,3,-1,79,0,0,0,-1,2,2,1,5,1,2,2,2,6409252,2,1,1,67,5,1,1,2,1,-1,1,1,2,180,2,0
20140112130615,1,1,19.6,1,1,-1,80,0,0,0,-1,1,2,1,2,2,-1,-1,1,1.41e+07,2,2,2,61,5,-1,-1,-1,2,2,-1,-1,-1,104,2,0
20140112130621,1,3,21.5,3,2,5,25,30,0,0,-1,2,1,2,-1,1,1,2,1,7859239,2,5,1,60,5,-1,-1,-1,2,-1,1,2,-1,110,2,0
20140112130623,1,2,32.900002,3,3,-1,65,300,0,0,2,1,1,2,-1,1,5,2,1,3676797,2,4,1,67,5,1,1,2,1,1,1,1,2,210,-1,0
20140112130625,1,1,20.1,3,1,5,55,60,0,0,-1,1,1,1,1,1,1,2,1,5489550,2,4,1,62,5,-1,1,2,1,2,3,4,2,110,2,0
20140112130626,1,2,33.200001,3,5,5,130,10,0,0,2,1,1,2,-1,1,1,2,1,8705755,2,3,2,69,5,2,-1,-1,2,1,-1,-1,-1,225,-1,0
20140112130632,1,1,18.9,3,1,-1,80,10,0,0,-1,2,1,2,-1,2,-1,-1,1,9384925,2,1,2,64,5,1,-1,-1,2,-1,-1,-1,-1,110,2,73
20140112130634,1,1,23.5,3,1,-1,40,10,0,0,-1,1,1,1,4,1,2,2,1,6200805,2,1,1,67,5,-1,2,2,1,2,1,1,-1,150,-1,0
20140112130638,1,1,30.799999,3,1,-1,30,0,0,0,-1,2,2,2,-1,2,-1,-1,1,1.17e+07,2,3,1,74,5,-1,2,2,1,-1,2,1,-1,240,-1,0
20140112130640,1,1,25.799999,3,1,5,45,25,0,0,-1,1,1,1,5,1,2,2,1,1.92e+07,2,3,1,72,5,-1,1,2,1,2,1,2,2,190,2,0
20140112130645,1,2,24,3,3,-1,170,2,0,0,1,1,1,2,-1,2,-1,-1,1,6705029,2,1,1,64,5,1,1,2,1,1,1,2,2,140,-1,0
20140112130647,1,1,21.299999,3,1,1,135,0,0,0,-1,1,2,1,7,2,-1,-1,1,6200665,2,1,1,68,5,-1,-1,-1,2,2,1,3,-1,140,-1,0
20140112130649,1,1,30.1,3,1,5,20,0,0,0,-1,1,2,2,-1,1,5,2,1,5994320,1,4,3,63,5,-1,1,2,1,2,2,6,1,170,2,0
20140112130650,1,1,30.9,3,1,5,65,7,0,0,-1,1,1,1,1,1,7,1,1,1.11e+07,2,2,1,64,5,-1,1,2,1,2,1,2,2,180,2,0
20140112130654,1,2,19.9,3,3,-1,90,0,0,0,-1,2,2,1,7,2,-1,-1,1,2234914,2,3,1,64,5,1,1,2,1,-1,3,1,2,116,-1,0
