@relation '1year-weka.filters.unsupervised.instance.SubsetByExpression-Enot ismissing(ATT20)'

@attribute Attr1 numeric
@attribute Attr2 numeric
@attribute Attr3 numeric
@attribute Attr4 numeric
@attribute Attr5 numeric
@attribute Attr6 numeric
@attribute Attr7 numeric
@attribute Attr8 numeric
@attribute Attr9 numeric
@attribute Attr10 numeric
@attribute Attr11 numeric
@attribute Attr12 numeric
@attribute Attr13 numeric
@attribute Attr14 numeric
@attribute Attr15 numeric
@attribute Attr16 numeric
@attribute Attr17 numeric
@attribute Attr18 numeric
@attribute Attr19 numeric
@attribute Attr20 numeric
@attribute Attr21 numeric
@attribute Attr22 numeric
@attribute Attr23 numeric
@attribute Attr24 numeric
@attribute Attr25 numeric
@attribute Attr26 numeric
@attribute Attr27 numeric
@attribute Attr28 numeric
@attribute Attr29 numeric
@attribute Attr30 numeric
@attribute Attr31 numeric
@attribute Attr32 numeric
@attribute Attr33 numeric
@attribute Attr34 numeric
@attribute Attr35 numeric
@attribute Attr36 numeric
@attribute Attr37 numeric
@attribute Attr38 numeric
@attribute Attr39 numeric
@attribute Attr40 numeric
@attribute Attr41 numeric
@attribute Attr42 numeric
@attribute Attr43 numeric
@attribute Attr44 numeric
@attribute Attr45 numeric
@attribute Attr46 numeric
@attribute Attr47 numeric
@attribute Attr48 numeric
@attribute Attr49 numeric
@attribute Attr50 numeric
@attribute Attr51 numeric
@attribute Attr52 numeric
@attribute Attr53 numeric
@attribute Attr54 numeric
@attribute Attr55 numeric
@attribute Attr56 numeric
@attribute Attr57 numeric
@attribute Attr58 numeric
@attribute Attr59 numeric
@attribute Attr60 numeric
@attribute Attr61 numeric
@attribute Attr62 numeric
@attribute Attr63 numeric
@attribute Attr64 numeric
@attribute class {0,1}

@data
0.13287,0.14592,0.5326,4.65,66.835,0.41226,0.16623,5.5583,1.1448,0.81107,0.16623,1.1392,0.15434,0.16623,252.32,1.4466,6.8531,0.16623,0.12154,84.39,1.0996,0.17723,0.097151,0.51315,0.81107,1.218,1.4835,1.6567,4.7806,0.058926,0.12154,44.581,8.1873,1.2146,0.17723,1.3797,?,0.81107,0.12958,0.46763,0.021601,0.12958,162.87,78.476,0.42019,2.4829,96.613,0.13237,0.096784,4.65,0.14592,0.12214,2.5229,2.5229,32139,0.12651,0.16383,0.87349,0,4.3251,4.6511,38.942,9.373,4.2544,0
0.011834,0.088476,0.025515,1.2884,91.798,-0.19522,0.011834,10.302,1.0994,0.91152,0.011834,0.13375,0.37445,0.011834,639.23,0.571,11.302,0.011834,0.087712,0,2.3174,0.01438,0.087712,-0.19522,0.91152,0.571,1.1718,0.028798,3.4714,0.14448,0.087712,263.15,1.3871,0.16253,0.01438,0.13976,?,0.91152,0.10659,0.82586,0.054815,0.10659,110.71,110.71,?,1.2884,0,-0.024306,-0.18015,1.2884,0.088476,0.72095,1.0288,1.0288,75.55,0.09039,0.012982,0.90961,0,?,3.2969,239.36,1.5249,0.15227,0
0.046426,0.62672,0.074912,1.1195,-44.598,0.18433,0.059757,0.52811,1.0222,0.33098,0.059757,0.095349,0.027414,0.059757,2211,0.16509,1.5956,0.059757,0.015834,50.881,1.1927,0.097408,0.012301,0.23448,0.33098,0.14382,0.26381,0.25107,4.7518,0.15959,0.015834,61.954,5.8915,0.15543,0.097408,3.8294,?,0.33098,0.02581,0.040222,0.14601,0.02581,65.418,14.537,0.088244,0.28006,52.008,0.053703,0.014229,1.1195,0.62672,0.16974,1.1093,1.1093,4230.4,0.021671,0.14027,0.97833,0,7.1736,25.109,60.611,6.022,12.649,0
0.033901,0.24045,-0.089401,0.54489,-59.217,0.026188,0.044169,2.4419,1.0732,0.58716,0.044169,0.22485,0.13633,0.044169,935.61,0.39012,4.1589,0.044169,0.064195,3.3695,1.2929,0.048431,0.049271,0.03543,0.58716,0.34741,0.75545,-0.10012,4.9797,0.33811,0.064195,111.84,3.2635,0.20142,0.048431,0.69802,2.288,0.63116,0.070389,0.047609,0.080611,0.070389,51.822,48.453,5.3373,0.51256,3.6163,-0.001204,-0.001749,0.44517,0.19644,0.30642,0.65754,0.70682,-8531.9,0.068244,0.057737,0.93176,0.07495,108.33,7.5331,104.21,3.5025,0.77052,0
-0.080617,0.90597,-0.097908,0.89193,-37.659,-0.28903,-0.080617,0.087716,0.97332,0.079467,-0.080617,-0.088985,-0.018603,-0.080617,-7487.4,-0.048749,1.1038,-0.080617,-0.033958,22.466,1.0779,-0.067427,-0.033958,-0.28903,0.079467,-0.048749,-0.27644,-0.5101,4.6239,0.37938,-0.033958,135.58,2.6922,-0.074426,-0.067427,2.3868,?,0.079467,-0.028402,0.013933,-0.9616,-0.028402,122.3,99.831,-0.55171,0.73064,21.867,-0.10388,-0.043757,0.89193,0.90597,0.37144,0.41402,0.41402,-4118.3,-0.027407,-1.0145,1.0274,0,16.247,3.6562,139.29,2.6204,12.368,0
0.036752,0.48916,0.23585,1.5172,-243.74,0,0.036752,1.0443,1.4776,0.51084,0.054366,0.080598,0.30196,0.036752,400.15,0.91215,2.0443,0.036752,0.024873,99.373,1.2371,0,0.024873,?,0.46158,0.91215,0,0.76533,4.127,0.30855,0.060523,245.88,1.4844,1.3838,0.024568,1.4776,?,0.51084,0.016627,0.10501,0.039824,0,159.07,59.697,0.091358,0.63499,216.92,-0.40943,-0.27709,1.4144,0.45599,0.67365,1.6577,1.6577,3159.8,0.5419,0.071944,0.47636,0,3.673,6.1142,112.64,3.2404,4.7949,0
-0.010554,0.97197,-0.15967,0.82411,-59.514,-0.004201,-0.009069,0.028836,2.3263,0.028028,0.017617,-0.00999,0.015262,-0.009069,9992.1,0.036529,1.0288,-0.009069,-0.003898,31.995,1.1345,-0.012187,-0.004537,?,-0.014755,0.035001,-0.45668,-0.63392,4.6977,0.37597,0.00462,142.33,2.5645,2.3952,-0.001732,2.3263,11.59,0.074982,-0.000744,0.12255,1.0004,-0.005239,99.925,67.93,-0.051757,0.59947,31.971,-0.056761,-0.024399,0.76969,0.90779,0.38994,0.11127,0.29768,-7959.9,-0.000744,-0.37656,1.0038,1.6752,11.408,5.3732,142.43,2.5626,9.2357,0
-0.081668,1.0237,0.056945,1.0848,-132.7,-0.081668,-0.081668,-0.039,0.92774,-0.039925,-0.081668,-0.1216,-0.034396,-0.081668,-10288,-0.035478,0.97682,-0.081668,-0.077341,158.34,?,-0.067079,-0.077341,-0.081668,-0.039925,-0.035478,-0.58934,0.20977,4.3396,0.95634,-0.077341,215.37,1.6948,-0.065524,-0.067079,1.1121,0.76805,0.31221,-0.063525,0.023221,-1.5488,-0.063525,246.44,88.095,-0.17828,0.40271,146.9,-0.11243,-0.10647,0.71165,0.67159,0.59005,-0.14707,1.1501,1244.7,-0.077892,2.0455,1.0779,-8.8199,2.3052,4.1432,232.14,1.5723,3.8899,0
-0.068739,0.9403,-0.25588,0.72438,-134.04,-0.1229,-0.062519,0.063485,1.2249,0.059695,-0.061778,-0.067341,-0.007842,-0.062519,-35727,-0.010216,1.0635,-0.062519,-0.051038,54.961,2.3174,-0.07281,-0.056116,?,0.055828,-0.016831,-98.251,-0.78136,4.4127,0.69552,-0.05103,259.55,1.4063,1.3884,-0.080616,1.2249,?,0.059695,-0.065812,0.12321,-1.5753,-0.059439,166.31,111.35,-0.37267,0.52571,51.568,-0.12572,-0.10264,0.71521,0.9284,0.71111,0.18228,0.18228,-6617.5,-0.065812,-1.1515,1.0502,0,6.641,3.2781,276.64,1.3194,3.7405,0
-0.2271,0.55916,0.17154,1.3068,1.1042,-0.3787,-0.23821,0.2649,0.93102,0.14812,-0.23821,-0.42602,-0.052223,-0.23821,-1091.6,-0.33438,1.7884,-0.23821,-0.066534,15.408,1.0476,-0.2414,-0.063429,-0.35737,0.14812,-0.31451,-0.62773,0.63696,3.8841,0.10213,-0.066534,53.072,6.8775,-0.43172,-0.2414,3.7273,?,0.14812,-0.067424,0.36169,-0.096672,-0.067424,53.874,38.466,-1.5026,1.0365,14.345,-0.29264,-0.081735,1.3068,0.55916,0.1454,0.55001,0.55001,1313.6,-0.074096,-1.5332,1.0741,0,23.689,9.489,57.004,6.403,13.295,0
0.17203,0.56315,0.30834,1.5531,3.4455,0.54039,0.22368,0.73455,1.1308,0.41366,0.22368,0.40125,0.12344,0.22368,821.97,0.44405,1.7757,0.22368,0.11041,51.905,1.1313,0.23694,0.08492,0.68577,0.41366,0.35235,1.3226,2.2975,4.4184,0.25991,0.11041,113.58,3.2136,0.42074,0.23694,2.0503,101.5,0.41935,0.11696,0.071723,0.070309,0.11696,148.79,96.884,0.59716,1.0363,58.697,0.21055,0.10393,1.5374,0.55746,0.31118,3.0823,3.1247,8079.5,0.11571,0.41588,0.88429,0.01376,7.0321,3.7674,100.44,3.634,15.095,0
-0.043723,0.080508,0.61608,8.6524,175.55,-0.021103,-0.037519,11.056,0.97484,0.89008,-0.037519,-0.46603,0.068465,-0.037519,505.79,0.72164,12.421,-0.037519,-0.044214,43.314,0.77268,-0.041389,-0.051525,0.010629,0.89008,0.64458,-0.47547,2.0305,5.025,-0.000407,-0.044214,33.757,10.812,-0.5141,-0.041389,0.92181,?,0.89008,-0.048774,2.7124,0.048809,-0.048774,205.7,162.38,-0.43419,7.4016,42.224,-0.13701,-0.16145,8.6524,0.080508,0.092486,2.9336,2.9336,65262,-0.025811,-0.049123,1.0258,0,8.4268,2.2478,34.629,10.54,2.7968,0
0.015187,0.77062,-0.18476,0.75143,-72.354,0,0.017342,0.29765,1.4731,0.22938,0.044523,0.023331,0.039052,0.017342,4889.5,0.07465,1.2976,0.017342,0.011773,23.005,1.501,0.044522,0.010309,?,0.057476,0.071853,1.638,-0.41853,6.2005,0.5017,0.022366,189.88,1.9223,1.8541,0.044232,1.4731,?,0.22938,0.030027,0.044495,0.30325,0.030224,130.2,107.2,0.16357,0.62652,23.718,0.004337,0.002944,0.72479,0.7433,0.52021,0.51959,0.51959,-293140,0.030027,0.066209,0.98825,0,15.866,3.405,184.18,1.9818,3.3369,0
-0.00175,0.50246,0.011944,1.0238,-29.76,0.031605,0.000121,0.98586,1.05,0.49535,0.000121,0.000241,0.005836,0.000121,74730,0.004884,1.9902,0.000121,0.000288,0.7718,1.226,0.004289,-0.004161,0.053671,0.49535,0.001161,0.1071,0.024528,5.1479,0.20546,0.000288,456.72,0.79918,0.008537,0.004289,0.44782,382.98,0.49669,0.0102,0.918,2.4944,0.0102,46.036,45.265,-1.968,1.0221,0.81039,0.001956,0.004652,1.0211,0.50112,1.2513,1.0173,1.02,1679,0.047619,-0.003533,0.95238,0.0027,472.92,8.0637,434.97,0.83914,0.8636,0
1.2296,0.50782,0.13648,1.2688,3.0694,0,1.2296,0.96922,3.9214,0.49219,1.2296,2.4213,0.31428,1.2296,150.4,2.4269,1.9692,1.2296,0.31355,9.5108,?,0,0.31355,?,1.2296,2.4269,?,0.38369,3.0153,0.043221,0.62711,93.011,3.9242,3.9242,0.19771,3.9214,?,0.49219,0.050418,0.70038,5.927,0,26.866,17.355,12.033,1.0676,18.715,-0.002856,-0.000728,1.2688,0.50782,0.25483,1.3837,1.3837,141.36,0.49181,2.4981,0.50232,0,38.378,21.031,47.268,7.722,11.024,0
0.14813,0.50448,0.38905,2.0837,58.226,0.19262,0.17695,0.98119,1.0876,0.49499,0.17695,0.49291,0.09999,0.17695,1005.3,0.36307,1.9822,0.17695,0.096598,22.612,0.53504,0.17353,0.080863,0.28439,0.49499,0.30594,1.0303,1.5441,3.1746,0.1097,0.096598,77.799,4.6916,0.34397,0.17353,1.874,4.3615,0.64049,0.094728,0.85711,0.092276,0.094728,87.741,65.129,1.3053,1.7676,24.594,0.16731,0.091336,1.4828,0.35899,0.21315,1.9646,2.5421,581.63,0.080578,0.29925,0.91942,0.29393,16.142,5.6043,71.53,5.1027,7.2705,0
0.21043,0.31931,0.28987,1.9565,26.737,0.22662,0.25016,1.8451,1.0384,0.58916,0.25016,0.82549,0.10215,0.25016,423.91,0.86103,3.1318,0.25016,0.092942,8.9755,2.186,0.24265,0.07818,0.26635,0.58916,0.73659,0.93616,0.71207,4.5752,0.071111,0.092942,42.675,8.553,0.75993,0.24265,2.898,32.4,0.60542,0.090151,0.53101,0.039256,0.090151,58.583,49.607,3.1793,1.7381,9.3205,0.21788,0.080949,1.8569,0.30305,0.11692,1.4473,1.4872,10900,0.037013,0.35716,0.96299,0.027593,40.666,7.3578,41.096,8.8817,6.6119,0
0.19437,0.49453,0.14058,1.3228,44.573,0.23399,0.25086,1.0221,1.1112,0.50547,0.25086,0.57608,0.23361,0.25086,682.83,0.53454,2.0221,0.25086,0.22169,4.7548,0.94494,0.26231,0.17176,0.31098,0.50547,0.42031,2.5759,0.33157,4.5365,0.36542,0.22169,156.08,2.3385,0.53043,0.26231,1.3605,9.5005,0.56455,0.23181,0.18936,0.05895,0.23181,159.2,154.45,13.185,1.289,5.2837,0.24882,0.21989,1.1648,0.43545,0.42762,1.1922,1.3316,4835,0.1001,0.38453,0.8999,0.11688,76.765,2.3632,140.46,2.5987,2.669,0
0.057995,0.25237,0.48274,2.9128,109.9,0.12024,0.076807,2.6748,1.0305,0.67506,0.076807,0.30434,0.067834,0.076807,1037.6,0.35176,3.9624,0.076807,0.058688,10.358,1.2482,0.053205,0.044314,0.14223,0.67506,0.27723,0.41894,1.8224,4.9925,-0.065554,0.058688,72.534,5.0321,0.21082,0.053205,1.3713,?,0.67506,0.040654,1.5838,0.12731,0.040654,93.54,83.182,1.5616,2.7656,10.674,0.041235,0.031508,2.9128,0.25237,0.19872,2.5484,2.5484,47450,0.029618,0.085911,0.97038,0,35.24,4.388,70.386,5.1857,4.9406,0
0.32528,0.28601,0.57792,3.2572,168.7,0,0.32528,2.4963,1.8257,0.71399,0.32709,1.2705,0.34669,0.32528,164.93,2.2131,3.4963,0.32528,0.17816,38.061,1.305,0,0.17816,?,0.68304,2.2131,0,3.4806,4.1252,-0.002258,0.39968,93.886,3.8877,3.4802,0.011732,1.8257,?,0.71399,0.006426,1.3882,0.030985,0,95.67,57.609,1.7086,2.5136,69.811,-0.30769,-0.16853,2.9158,0.25603,0.25722,4.3001,4.3001,7710.7,0.4548,0.45558,0.55036,0,9.5899,6.3359,51.186,7.1308,10.996,0
-0.22197,0.99486,-0.28383,0.7147,-69.366,0,0.10934,0.005164,3.3185,0.005138,0.13931,0.1099,0.051598,0.10934,2120.7,0.17211,1.0052,0.10934,0.032947,38.182,?,0.12913,-0.066888,?,-0.14403,-0.1609,4.3077,-0.98222,3.3035,0.296,0.032947,106.86,3.4157,3.4157,-0.079645,3.3185,?,0.005138,-0.024,0.024567,0.1736,0.038912,75.517,37.335,-0.63941,0.36576,37.287,0.067238,0.020262,0.7147,0.99486,0.29277,0.01778,0.01778,-570.84,-0.024,-43.203,0.96911,0,9.5594,9.7764,109.42,3.3357,11.484,0
-0.074235,0.5205,0.25495,2.2091,106.22,0.039844,-0.090783,0.92121,0.5535,0.4795,-0.084241,-0.43055,-0.10395,-0.090783,-3301.8,-0.11054,1.9212,-0.090783,-0.16402,40.911,?,-0.091725,-0.13412,?,-0.035421,-0.078752,-14.02,0.47725,4.8903,0.78304,-0.1522,114.44,3.1894,1.292,-0.11899,0.5535,29.197,0.49332,-0.21497,0.43347,-0.29668,-0.16572,246.9,205.98,-1.1966,1.9149,33.672,-0.12497,-0.22578,0.8949,0.21085,0.31354,0.8976,0.92348,19805,-0.21497,-0.15482,1.1529,0.028841,8.9218,1.772,139.05,2.625,1.0361,0
0.14403,0.09427,0.57841,7.1356,210.57,0.45851,0.18043,9.6078,1.2506,0.90573,0.18043,1.914,0.23715,0.18043,163.61,2.2309,10.608,0.18043,0.20345,73.923,0.88912,0.17858,0.16241,0.5701,0.90573,1.8449,2.5181,1.7671,4.49,-0.14859,0.20345,48.52,7.5227,1.8943,0.17858,0.89785,?,0.90573,0.20136,2.4134,0.014868,0.20136,183.22,109.29,0.80192,5.2303,92.444,0.14869,0.16766,7.1356,0.09427,0.13293,2.7671,2.7671,17874,0.20035,0.15903,0.79965,0,4.9376,3.3397,38.799,9.4075,2.7094,0
0.01851,0.75869,-0.11986,0.8386,-67.711,-0.090519,0.031603,0.31836,1.8397,0.24153,0.059819,0.042553,0.035706,0.031603,4215.7,0.086581,1.3181,0.031603,0.017178,40.71,1.3876,0.059819,0.010061,?,-0.071783,0.069325,2.12,-0.31777,3.6464,0.40442,0.031411,153.19,2.3827,2.3323,0.070203,1.8397,?,0.24153,0.03816,0.021581,0.26931,0.032515,120.38,79.673,0.090209,0.56231,42.325,0.025734,0.013988,0.82089,0.74266,0.4197,0.64034,0.64034,-531,0.03816,0.076636,0.98291,0,8.9659,4.5812,147.34,2.4772,4.8773,0
0.14088,0.15582,0.68153,6.2799,191.28,0,0.14088,5.4177,1.2895,0.84418,0.14324,1.0914,0.10925,0.14088,403.71,0.90412,6.4177,0.14088,0.10925,22.236,0.8228,0,0.10925,?,0.83023,0.90412,0,3.5985,4.4575,0.11397,0.21856,41.529,8.789,7.2808,0,1.2895,28.325,0.87003,0,0.069913,?,0,226.89,204.65,1.7933,5.6713,25.275,0,0,5.2022,0.12908,0.11378,4.4573,4.5937,19544,0.12023,0.16688,0.88163,0.030615,16.415,1.7835,36.536,9.9901,6.8087,0
-0.10375,0.92067,-0.34072,0.62128,-162.57,-0.44445,-0.10375,0.086164,1.5683,0.079329,-0.10375,-0.11532,-0.045847,-0.10375,-4673.7,-0.078097,1.0862,-0.10375,-0.066157,71.036,1.0833,0,-0.066157,?,-0.54359,-0.078097,?,-0.77254,3.9691,0.53396,-0.13231,221.74,1.646,1.6085,0.026681,1.5683,123.33,0.081386,0.017013,0.1019,0.96347,0,108.75,37.717,-0.33993,0.28203,75.228,-0.031853,-0.02031,0.60712,0.89968,0.60752,0.17987,0.18453,-3173,0.055716,-1.3079,0.97724,0.025935,5.1382,9.6772,209.39,1.7432,3.5559,0
0.003469,0.34014,0.14117,2.057,61.015,0.000002,0.003469,1.9399,0.68679,0.65986,0.014462,0.025976,0.065495,0.003469,2760.1,0.13224,2.9399,0.003469,0.005052,14.724,1.0072,0.013242,0.005052,?,0.63898,0.13224,1.2047,0.19464,3.8845,0.27474,0.006175,70.284,5.1932,2.0391,-0.006809,0.68679,14.268,0.67717,-0.009914,1.156,0.20707,0.019281,63.95,49.226,0.12522,1.8495,14.58,-0.02827,-0.041163,0.80768,0.13356,0.19256,0.9098,0.93367,1081.9,-0.009914,0.005258,0.99513,0.026237,24.789,7.4148,70.981,5.1422,0.94693,0
0.044813,0.74188,-0.029547,0.95785,-113.84,0,0.058801,0.34793,1.5501,0.25812,0.079342,0.083888,0.065383,0.058801,2671.8,0.13661,1.3479,0.058801,0.037934,95.171,1.0652,0.079339,0.02891,?,0.12271,0.11776,3.8625,-0.089919,3.8347,0.4786,0.049262,174.19,2.0954,1.9798,0.081318,1.5501,6.5287,0.29905,0.05246,0.024661,0.20289,0.051183,154.02,58.852,0.11087,0.38123,100.44,0.036789,0.023733,0.905,0.70095,0.47723,0.78552,0.91008,-201.95,0.05246,0.17361,0.96207,0.15857,3.8352,6.202,165.05,2.2114,4.7174,0
-0.072354,1.1218,-0.023798,0.96729,-76.881,-0.32564,-0.072354,-0.10859,0.53086,-0.12181,-0.046061,-0.099457,-0.036873,-0.072354,-20919,-0.017449,0.89141,-0.072354,-0.1363,80.435,?,-0.094253,-0.1363,?,-0.2782,-0.017449,-3.5847,-0.080316,4.5048,1.993,-0.086767,372.75,0.97922,0.63502,-0.18151,0.53086,1.4962,0.27032,-0.34192,0.087811,-0.90164,-0.17755,439.91,359.48,-0.61849,0.80648,59.94,-0.14703,-0.27697,0.62728,0.72749,1.0212,-0.4111,0.91229,-760.87,-0.34192,0.59398,1.1059,-3.2192,4.5378,1.0154,500.2,0.72971,1.7916,0
0.18652,0.35741,0.46252,2.5554,18.453,0,0.2309,1.7979,1.9088,0.64259,0.24492,0.77652,0.13864,0.2309,492.96,0.74043,2.7979,0.2309,0.12097,72.428,1.3194,0.24291,0.097718,?,0.37636,0.61626,17.324,1.9261,3.8339,0.16156,0.12584,65.083,5.6082,4.6658,0.24116,1.9088,7.6433,0.69245,0.12634,0.1649,0.043065,0.12726,135.93,63.498,0.49245,1.2816,82.902,0.20917,0.10958,2.126,0.29736,0.17831,2.676,2.8837,3155,0.12634,0.29027,0.87934,0.077595,5.0395,5.7482,56.86,6.4192,7.9491,0
0.35808,0.3604,0.37931,2.8964,37.84,0,0.35808,1.7747,1.4838,0.6396,0.37707,1.7902,0.2761,0.35808,321.11,1.1367,2.7747,0.35808,0.24133,65.25,1.0237,0.37195,0.24133,?,0.35808,1.1367,19.589,0.90169,3.8336,0.21331,0.24824,65.395,5.5815,3.0977,0.36737,1.4838,2.0472,0.79301,0.24759,0.23012,0.028364,0.25068,131.19,65.939,1.35,1.5702,86.722,0.32037,0.21591,1.6075,0.20002,0.17916,1.5204,1.8851,2586.1,0.24759,0.55986,0.76473,0.23987,5.5939,5.5354,49.204,7.4181,3.5272,0
0.11936,0.83075,0.19891,1.2716,-165.39,0,0.11936,0.20374,1.4992,0.16925,0.14191,0.16298,0.19326,0.11936,1046.5,0.34878,1.2037,0.11936,0.079615,123.06,?,0,0.079615,0,0.13899,0.34878,0,2.8943,3.519,0.5541,0.18224,312.73,1.1671,1.0289,0.010601,1.4992,?,0.16925,0.007071,0.010738,0.16252,0,224.81,101.75,0.23613,0.58138,215.85,-0.17038,-0.11365,1.121,0.73237,0.85679,2.4628,2.4628,657.16,0.42986,0.70522,0.68375,0,2.9659,3.5874,178.3,2.0471,21.816,0
0.06773,0.19032,0.25875,2.388,24.998,0.18519,0.087624,3.9752,1.0611,0.75658,0.087624,0.47002,0.077849,0.087624,518.25,0.7043,5.2543,0.087624,0.05089,31.136,1.1111,0.094205,0.039336,0.23996,0.75658,0.59977,0.58054,0.46637,4.0754,0.051879,0.05089,41.933,8.7043,0.49498,0.094205,1.736,76.574,0.76047,0.054712,0.55469,0.044496,0.054712,72.449,41.313,0.46113,1.6001,33.038,0.047786,0.027753,2.3391,0.18643,0.11489,1.3636,1.3707,3078,0.057568,0.089521,0.94243,0.005149,11.723,8.8349,39.519,9.236,3.1034,0
-0.054723,0.35025,0.51538,2.4714,69.164,0.14666,-0.06779,0.61097,0.98098,0.214,-0.06779,-0.19355,-0.0434,-0.06779,-2228.6,-0.16378,2.8551,-0.06779,-0.051287,8.933,1.1963,-0.05221,-0.041401,0.18554,0.214,-0.12647,-0.38749,3.8355,4.6587,0.055763,-0.051287,94.881,3.8469,-0.14906,-0.05221,1.3347,?,0.214,-0.0395,1.4353,-0.27558,-0.0395,100.22,91.285,-1.6916,2.3791,8.7631,-0.062636,-0.047388,2.4714,0.35025,0.25995,1.5926,1.5926,23487,-0.019389,-0.25572,1.0194,0,40.86,3.9985,96.721,3.7738,9.8369,0
0.064812,0.39736,0.20917,1.5354,-27.265,0.11789,0.080831,1.2319,1.0908,0.48952,0.080831,0.20691,0.11061,0.080831,981.82,0.37176,2.5166,0.080831,0.060523,80.692,1.2694,0.086115,0.048529,0.14072,0.48952,0.33145,0.70333,0.52269,4.8603,0.27254,0.060523,116.46,3.1342,0.21672,0.086115,1.3663,45.422,0.49623,0.06448,0.089488,0.085381,0.06448,154.38,73.686,0.21952,0.77965,88.016,0.019223,0.014394,1.5095,0.39066,0.31906,1.2233,1.24,15164,0.08322,0.1324,0.91678,0.013698,4.5234,4.9534,106.77,3.4187,3.3374,0
0.035352,0.4413,0.044173,1.1001,-1.4944,0.085219,0.043515,1.2654,1.1034,0.55843,0.043515,0.098605,0.18897,0.043515,2029.4,0.17985,2.266,0.043515,0.1036,39.085,0.9221,0.040897,0.084169,0.10759,0.55843,0.16136,1.0744,0.085852,4.7626,0.36598,0.1036,423.17,0.86253,0.092673,0.040897,0.45569,?,0.55843,0.09737,0.6531,0.18903,0.09737,171.42,132.34,0.78602,0.99818,43.129,0.005042,0.012005,1.1001,0.4413,1.1594,1.0853,1.0853,2557.1,0.09375,0.063306,0.90625,0,9.3386,2.7581,383.5,0.95176,0.81631,0
-34.754,0,0,?,0,0.37417,9.5293,?,194.18,58.725,9.5473,?,0.050754,9.5293,0,?,?,9.5293,0.049075,108.99,?,6.6168,-0.17898,?,52.329,?,369.27,0,1.4216,0,0.049075,0,?,?,7.1397,194.18,-41.728,60.114,0.036768,?,0,0.034076,108.99,0,-0.59939,?,0.036768,6.2906,0.032396,?,0,0,4247,4347.5,0,0.036768,-0.59181,0.95169,0.023662,3.3489,?,0,?,14043,0
0.23207,0.72814,0.1996,1.294,-5.4507,0,0.28921,0.37336,3.3919,0.27186,0.2935,0.42598,0.09741,0.28921,804.38,0.45377,1.3734,0.28921,0.085264,26.447,?,0.29104,0.068418,?,0.23207,0.37529,67.879,1.6431,3.4971,0.15184,0.086528,80.159,4.5535,4.2457,0.30045,3.3919,?,0.27186,0.088577,0.31389,0.073053,0.085805,71.604,45.157,0.94424,0.93198,29.018,0.24985,0.073659,1.2065,0.67893,0.21961,2.238,2.238,627.04,0.088577,0.85364,0.9149,0,13.801,8.083,73.058,4.996,27.923,0
0.086734,0.35868,0.40254,2.4774,6.4534,0.08568,0.1089,1.788,0.95643,0.64132,0.14771,0.39967,0.14114,0.1089,969.81,0.37636,2.788,0.1089,0.11386,8.1533,1.1223,0.12487,0.090685,0,0.63107,0.31457,3.2168,1.2386,5.2446,0.37502,0.11386,124.03,2.9821,2.2653,0.15464,0.95643,7.5814,0.72754,0.16169,1.348,0.079197,0.13056,117.44,109.29,4.0597,2.399,9.5976,0.098771,0.10327,1.8819,0.27246,0.33534,1.9733,2.2386,2.4774,0.16169,0,0.83383,0.13443,44.767,3.3399,103.98,3.5103,2.9428,0
0.011123,0.18941,0.36917,2.9491,47.755,0.011123,0.016622,3.3256,1.0052,0.62991,0.016622,0.087759,0.037746,0.016622,810.09,0.45056,5.2795,0.016622,0.007352,11.821,?,0.013719,0.004919,0.016622,0.62991,0.42153,0.060994,0.83634,4.0624,-0.000643,0.007352,30.737,11.875,0.072431,0.013719,2.2706,?,0.62991,0.006068,1.043,0.075537,0.006068,58.283,46.462,0.1519,2.5625,11.882,-0.055,-0.024326,2.9491,0.18941,0.08421,1.427,1.427,4262.4,0.005168,0.017658,0.99483,0,30.877,7.8559,30.578,11.937,5.1221,0
0.12146,0.24069,0.22026,1.9151,1.4092,0.38723,0.15451,2.9405,1.1158,0.70775,0.15451,0.64196,0.14308,0.15451,382.17,0.95506,4.1548,0.15451,0.096172,0.010597,0.58355,0.16559,0.075598,0.48064,0.70775,0.81773,1.15,0.40862,5.0124,0.13988,0.096172,61.013,5.9823,0.68797,0.16559,1.6292,?,0.70775,0.10306,0.95904,0.032842,0.10306,52.28,52.27,2603.8,1.915,0.011825,0.090226,0.056159,1.9151,0.24069,0.16716,1.313,1.313,22666,0.10379,0.17161,0.89621,0,34443,6.983,54.68,6.6751,2.9805,0
0.087366,0.33897,0.29984,2.101,-7.1206,0.31729,0.10668,1.8588,1.1244,0.6301,0.10668,0.39173,0.12331,0.10668,902.39,0.40448,2.9501,0.10668,0.095948,100.76,1.154,0.12126,0.078574,0.39141,0.6301,0.34749,1.2263,0.70087,4.6742,0.2939,0.095948,100.52,3.6309,0.35774,0.12126,1.1188,3.9807,0.69673,0.10906,0.088304,0.073469,0.10906,179.94,79.178,0.28464,0.97396,113.29,0.09084,0.081698,1.688,0.27234,0.27541,1.4728,1.6286,14161,0.11066,0.13865,0.88934,0.10575,3.6225,4.6099,89.401,4.0827,2.599,0
